# time = 8.000000000000000e-02# start, end, pivot, particles, density
0.00000e+00, 4.82987e-08, 2.41493e-08, 2.22651e-31, 4.60988e-24
4.82987e-08, 1.06257e-07, 7.72779e-08, 4.84744e-30, 8.36365e-23
1.06257e-07, 1.75807e-07, 1.41032e-07, 3.22641e-29, 4.63898e-22
1.75807e-07, 2.59267e-07, 2.17537e-07, 1.37332e-28, 1.64548e-21
2.59267e-07, 3.59420e-07, 3.09343e-07, 4.65780e-28, 4.65072e-21
3.59420e-07, 4.79602e-07, 4.19511e-07, 1.37981e-27, 1.14810e-20
4.79602e-07, 6.23821e-07, 5.51712e-07, 3.74119e-27, 2.59410e-20
6.23821e-07, 7.96884e-07, 7.10353e-07, 9.53825e-27, 5.51143e-20
7.96884e-07, 1.00456e-06, 9.00722e-07, 2.32567e-26, 1.11986e-19
1.00456e-06, 1.25377e-06, 1.12917e-06, 5.48463e-26, 2.20080e-19
1.25377e-06, 1.55282e-06, 1.40330e-06, 1.26090e-25, 4.21630e-19
1.55282e-06, 1.91169e-06, 1.73225e-06, 2.84189e-25, 7.91913e-19
1.91169e-06, 2.34232e-06, 2.12700e-06, 6.30599e-25, 1.46434e-18
2.34232e-06, 2.85909e-06, 2.60070e-06, 1.38198e-24, 2.67430e-18
2.85909e-06, 3.47920e-06, 3.16914e-06, 2.99856e-24, 4.83549e-18
3.47920e-06, 4.22334e-06, 3.85127e-06, 6.45388e-24, 8.67295e-18
4.22334e-06, 5.11631e-06, 4.66982e-06, 1.38000e-23, 1.54541e-17
5.11631e-06, 6.18787e-06, 5.65209e-06, 2.93504e-23, 2.73903e-17
6.18787e-06, 7.47374e-06, 6.83080e-06, 6.21502e-23, 4.83331e-17
7.47374e-06, 9.01679e-06, 8.24526e-06, 1.31131e-22, 8.49818e-17
9.01679e-06, 1.08684e-05, 9.94261e-06, 2.75854e-22, 1.48977e-16
1.08684e-05, 1.30904e-05, 1.19794e-05, 5.78879e-22, 2.60523e-16
1.30904e-05, 1.57568e-05, 1.44236e-05, 1.21232e-21, 4.54667e-16
1.57568e-05, 1.89565e-05, 1.73566e-05, 2.53464e-21, 7.92160e-16
1.89565e-05, 2.27961e-05, 2.08763e-05, 5.29192e-21, 1.37825e-15
2.27961e-05, 2.74036e-05, 2.50998e-05, 1.10359e-20, 2.39521e-15
2.74036e-05, 3.29326e-05, 3.01681e-05, 2.29926e-20, 4.15854e-15
3.29326e-05, 3.95674e-05, 3.62500e-05, 4.78655e-20, 7.21429e-15
3.95674e-05, 4.75292e-05, 4.35483e-05, 9.95794e-20, 1.25072e-14
4.75292e-05, 5.70833e-05, 5.23063e-05, 2.07051e-19, 2.16713e-14
5.70833e-05, 6.85483e-05, 6.28158e-05, 4.30313e-19, 3.75329e-14
6.85483e-05, 8.23063e-05, 7.54273e-05, 8.93977e-19, 6.49789e-14
8.23063e-05, 9.88158e-05, 9.05610e-05, 1.85665e-18, 1.12459e-13
9.88158e-05, 1.18627e-04, 1.08722e-04, 3.85494e-18, 1.94581e-13
1.18627e-04, 1.42401e-04, 1.30514e-04, 8.00218e-18, 3.36597e-13
1.42401e-04, 1.70930e-04, 1.56665e-04, 1.66080e-17, 5.82155e-13
1.70930e-04, 2.05164e-04, 1.88047e-04, 3.44635e-17, 1.00670e-12
2.05164e-04, 2.46245e-04, 2.25704e-04, 7.15060e-17, 1.74061e-12
2.46245e-04, 2.95542e-04, 2.70893e-04, 1.48346e-16, 3.00922e-12
2.95542e-04, 3.54699e-04, 3.25120e-04, 3.07730e-16, 5.20194e-12
3.54699e-04, 4.25687e-04, 3.90193e-04, 6.38301e-16, 8.99166e-12
4.25687e-04, 5.10872e-04, 4.68280e-04, 1.32388e-15, 1.55411e-11
5.10872e-04, 6.13095e-04, 5.61984e-04, 2.74564e-15, 2.68594e-11
6.13095e-04, 7.35763e-04, 6.74429e-04, 5.69393e-15, 4.64177e-11
7.35763e-04, 8.82963e-04, 8.09363e-04, 1.18074e-14, 8.02132e-11
8.82963e-04, 1.05960e-03, 9.71284e-04, 2.44836e-14, 1.38606e-10
1.05960e-03, 1.27157e-03, 1.16559e-03, 5.07656e-14, 2.39495e-10
1.27157e-03, 1.52594e-03, 1.39876e-03, 1.05254e-13, 4.13794e-10
1.52594e-03, 1.83117e-03, 1.67855e-03, 2.18213e-13, 7.14899e-10
1.83117e-03, 2.19745e-03, 2.01431e-03, 4.52367e-13, 1.23502e-09
2.19745e-03, 2.63699e-03, 2.41722e-03, 9.37709e-13, 2.13339e-09
2.63699e-03, 3.16444e-03, 2.90072e-03, 1.94360e-12, 3.68491e-09
3.16444e-03, 3.79738e-03, 3.48091e-03, 4.02809e-12, 6.36413e-09
3.79738e-03, 4.55690e-03, 4.17714e-03, 8.34716e-12, 1.09900e-08
4.55690e-03, 5.46833e-03, 5.01262e-03, 1.72948e-11, 1.89755e-08
5.46833e-03, 6.56204e-03, 6.01519e-03, 3.58278e-11, 3.27579e-08
