# time = 1.600000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 0.00000e+00, 0.00000e+00
7.25710e-05, 1.52399e-04, 1.12485e-04, 2.35388e-04, 2.94868e+00
1.52399e-04, 2.40210e-04, 1.96305e-04, 2.58926e-04, 2.94868e+00
2.40210e-04, 3.36802e-04, 2.88506e-04, 2.84819e-04, 2.94868e+00
3.36802e-04, 4.43053e-04, 3.89928e-04, 3.13301e-04, 2.94868e+00
4.43053e-04, 5.59929e-04, 5.01491e-04, 3.44631e-04, 2.94868e+00
5.59929e-04, 6.88493e-04, 6.24211e-04, 3.79094e-04, 2.94868e+00
6.88493e-04, 8.29914e-04, 7.59203e-04, 4.17003e-04, 2.94868e+00
8.29914e-04, 9.85476e-04, 9.07695e-04, 4.58703e-04, 2.94868e+00
9.85476e-04, 1.15659e-03, 1.07104e-03, 5.04573e-04, 2.94868e+00
1.15659e-03, 1.34482e-03, 1.25071e-03, 5.55030e-04, 2.94867e+00
1.34482e-03, 1.55188e-03, 1.44835e-03, 6.10533e-04, 2.94867e+00
1.55188e-03, 1.77964e-03, 1.66576e-03, 6.71585e-04, 2.94867e+00
1.77964e-03, 2.03017e-03, 1.90490e-03, 7.38743e-04, 2.94867e+00
2.03017e-03, 2.30576e-03, 2.16797e-03, 8.12616e-04, 2.94866e+00
2.30576e-03, 2.60891e-03, 2.45733e-03, 8.93875e-04, 2.94865e+00
2.60891e-03, 2.94237e-03, 2.77564e-03, 9.83260e-04, 2.94865e+00
2.94237e-03, 3.30918e-03, 3.12577e-03, 1.08158e-03, 2.94864e+00
3.30918e-03, 3.71267e-03, 3.51092e-03, 1.18974e-03, 2.94862e+00
3.71267e-03, 4.15650e-03, 3.93458e-03, 1.30870e-03, 2.94861e+00
4.15650e-03, 4.64472e-03, 4.40061e-03, 1.43956e-03, 2.94859e+00
4.64472e-03, 5.18177e-03, 4.91325e-03, 1.58351e-03, 2.94857e+00
5.18177e-03, 5.77252e-03, 5.47714e-03, 1.74184e-03, 2.94854e+00
5.77252e-03, 6.42234e-03, 6.09743e-03, 1.91601e-03, 2.94851e+00
6.42234e-03, 7.13714e-03, 6.77974e-03, 2.10758e-03, 2.94846e+00
7.13714e-03, 7.92343e-03, 7.53029e-03, 2.31829e-03, 2.94841e+00
7.92343e-03, 8.78834e-03, 8.35588e-03, 2.55007e-03, 2.94835e+00
8.78834e-03, 9.73975e-03, 9.26404e-03, 2.80500e-03, 2.94828e+00
9.73975e-03, 1.07863e-02, 1.02630e-02, 3.08541e-03, 2.94818e+00
1.07863e-02, 1.19375e-02, 1.13619e-02, 3.39382e-03, 2.94807e+00
1.19375e-02, 1.32038e-02, 1.25707e-02, 3.73303e-03, 2.94793e+00
1.32038e-02, 1.45968e-02, 1.39003e-02, 4.10610e-03, 2.94777e+00
1.45968e-02, 1.61290e-02, 1.53629e-02, 4.51640e-03, 2.94756e+00
1.61290e-02, 1.78145e-02, 1.69717e-02, 4.96762e-03, 2.94732e+00
1.78145e-02, 1.96685e-02, 1.87415e-02, 5.46383e-03, 2.94702e+00
1.96685e-02, 2.17079e-02, 2.06882e-02, 6.00947e-03, 2.94666e+00
2.17079e-02, 2.39513e-02, 2.28296e-02, 6.60943e-03, 2.94622e+00
2.39513e-02, 2.64190e-02, 2.51851e-02, 7.26906e-03, 2.94568e+00
2.64190e-02, 2.91335e-02, 2.77762e-02, 7.99420e-03, 2.94503e+00
2.91335e-02, 3.21194e-02, 3.06264e-02, 8.79128e-03, 2.94425e+00
3.21194e-02, 3.54039e-02, 3.37616e-02, 9.66727e-03, 2.94329e+00
3.54039e-02, 3.90168e-02, 3.72104e-02, 1.06298e-02, 2.94214e+00
3.90168e-02, 4.29911e-02, 4.10040e-02, 1.16872e-02, 2.94074e+00
4.29911e-02, 4.73628e-02, 4.51769e-02, 1.28486e-02, 2.93904e+00
4.73628e-02, 5.21716e-02, 4.97672e-02, 1.41235e-02, 2.93699e+00
5.21716e-02, 5.74614e-02, 5.48165e-02, 1.55227e-02, 2.93450e+00
5.74614e-02, 6.32801e-02, 6.03707e-02, 1.70575e-02, 2.93149e+00
6.32801e-02, 6.96806e-02, 6.64804e-02, 1.87399e-02, 2.92785e+00
6.96806e-02, 7.67213e-02, 7.32010e-02, 2.05829e-02, 2.92344e+00
7.67213e-02, 8.44660e-02, 8.05936e-02, 2.25999e-02, 2.91812e+00
8.44660e-02, 9.29852e-02, 8.87256e-02, 2.48051e-02, 2.91168e+00
9.29852e-02, 1.02356e-01, 9.76707e-02, 2.72127e-02, 2.90390e+00
1.02356e-01, 1.12664e-01, 1.07510e-01, 2.98371e-02, 2.89450e+00
1.12664e-01, 1.24003e-01, 1.18334e-01, 3.26923e-02, 2.88317e+00
1.24003e-01, 1.36476e-01, 1.30240e-01, 3.57910e-02, 2.86950e+00
1.36476e-01, 1.50197e-01, 1.43336e-01, 3.91442e-02, 2.85303e+00
