# time = 9.400000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 1.32129e-03, 1.82069e+01
7.25710e-05, 1.52399e-04, 1.12485e-04, 1.45342e-03, 1.82069e+01
1.52399e-04, 2.40210e-04, 1.96305e-04, 1.59876e-03, 1.82069e+01
2.40210e-04, 3.36802e-04, 2.88506e-04, 1.75864e-03, 1.82069e+01
3.36802e-04, 4.43053e-04, 3.89928e-04, 1.93450e-03, 1.82069e+01
4.43053e-04, 5.59929e-04, 5.01491e-04, 2.12795e-03, 1.82069e+01
5.59929e-04, 6.88493e-04, 6.24211e-04, 2.34074e-03, 1.82068e+01
6.88493e-04, 8.29914e-04, 7.59203e-04, 2.57481e-03, 1.82068e+01
8.29914e-04, 9.85476e-04, 9.07695e-04, 2.83229e-03, 1.82068e+01
9.85476e-04, 1.15659e-03, 1.07104e-03, 3.11551e-03, 1.82067e+01
1.15659e-03, 1.34482e-03, 1.25071e-03, 3.42704e-03, 1.82066e+01
1.34482e-03, 1.55188e-03, 1.44835e-03, 3.76973e-03, 1.82066e+01
1.55188e-03, 1.77964e-03, 1.66576e-03, 4.14668e-03, 1.82064e+01
1.77964e-03, 2.03017e-03, 1.90490e-03, 4.56131e-03, 1.82063e+01
2.03017e-03, 2.30576e-03, 2.16797e-03, 5.01739e-03, 1.82061e+01
2.30576e-03, 2.60891e-03, 2.45733e-03, 5.51906e-03, 1.82059e+01
2.60891e-03, 2.94237e-03, 2.77564e-03, 6.07087e-03, 1.82056e+01
2.94237e-03, 3.30918e-03, 3.12577e-03, 6.67783e-03, 1.82053e+01
3.30918e-03, 3.71267e-03, 3.51092e-03, 7.34544e-03, 1.82048e+01
3.71267e-03, 4.15650e-03, 3.93458e-03, 8.07975e-03, 1.82043e+01
4.15650e-03, 4.64472e-03, 4.40061e-03, 8.88741e-03, 1.82036e+01
4.64472e-03, 5.18177e-03, 4.91325e-03, 9.77571e-03, 1.82028e+01
5.18177e-03, 5.77252e-03, 5.47714e-03, 1.07527e-02, 1.82018e+01
5.77252e-03, 6.42234e-03, 6.09743e-03, 1.18272e-02, 1.82006e+01
6.42234e-03, 7.13714e-03, 6.77974e-03, 1.30088e-02, 1.81992e+01
7.13714e-03, 7.92343e-03, 7.53029e-03, 1.43083e-02, 1.81973e+01
7.92343e-03, 8.78834e-03, 8.35588e-03, 1.57372e-02, 1.81951e+01
8.78834e-03, 9.73975e-03, 9.26404e-03, 1.73084e-02, 1.81924e+01
9.73975e-03, 1.07863e-02, 1.02630e-02, 1.90358e-02, 1.81891e+01
1.07863e-02, 1.19375e-02, 1.13619e-02, 2.09347e-02, 1.81851e+01
1.19375e-02, 1.32038e-02, 1.25707e-02, 2.30220e-02, 1.81803e+01
1.32038e-02, 1.45968e-02, 1.39003e-02, 2.53160e-02, 1.81743e+01
1.45968e-02, 1.61290e-02, 1.53629e-02, 2.78365e-02, 1.81671e+01
1.61290e-02, 1.78145e-02, 1.69717e-02, 3.06054e-02, 1.81584e+01
1.78145e-02, 1.96685e-02, 1.87415e-02, 3.36462e-02, 1.81477e+01
1.96685e-02, 2.17079e-02, 2.06882e-02, 3.69845e-02, 1.81348e+01
2.17079e-02, 2.39513e-02, 2.28296e-02, 4.06478e-02, 1.81191e+01
