# time = 2.700000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 3.79520e-04, 5.22964e+00
7.25710e-05, 1.52399e-04, 1.12485e-04, 4.17472e-04, 5.22964e+00
1.52399e-04, 2.40210e-04, 1.96305e-04, 4.59220e-04, 5.22964e+00
2.40210e-04, 3.36802e-04, 2.88506e-04, 5.05142e-04, 5.22964e+00
3.36802e-04, 4.43053e-04, 3.89928e-04, 5.55656e-04, 5.22964e+00
4.43053e-04, 5.59929e-04, 5.01491e-04, 6.11221e-04, 5.22964e+00
5.59929e-04, 6.88493e-04, 6.24211e-04, 6.72343e-04, 5.22964e+00
6.88493e-04, 8.29914e-04, 7.59203e-04, 7.39577e-04, 5.22964e+00
8.29914e-04, 9.85476e-04, 9.07695e-04, 8.13534e-04, 5.22963e+00
9.85476e-04, 1.15659e-03, 1.07104e-03, 8.94887e-04, 5.22963e+00
1.15659e-03, 1.34482e-03, 1.25071e-03, 9.84374e-04, 5.22962e+00
1.34482e-03, 1.55188e-03, 1.44835e-03, 1.08281e-03, 5.22962e+00
1.55188e-03, 1.77964e-03, 1.66576e-03, 1.19109e-03, 5.22961e+00
1.77964e-03, 2.03017e-03, 1.90490e-03, 1.31020e-03, 5.22959e+00
2.03017e-03, 2.30576e-03, 2.16797e-03, 1.44121e-03, 5.22958e+00
2.30576e-03, 2.60891e-03, 2.45733e-03, 1.58533e-03, 5.22956e+00
2.60891e-03, 2.94237e-03, 2.77564e-03, 1.74385e-03, 5.22954e+00
2.94237e-03, 3.30918e-03, 3.12577e-03, 1.91823e-03, 5.22951e+00
3.30918e-03, 3.71267e-03, 3.51092e-03, 2.11003e-03, 5.22948e+00
3.71267e-03, 4.15650e-03, 3.93458e-03, 2.32102e-03, 5.22943e+00
4.15650e-03, 4.64472e-03, 4.40061e-03, 2.55310e-03, 5.22938e+00
4.64472e-03, 5.18177e-03, 4.91325e-03, 2.80837e-03, 5.22932e+00
5.18177e-03, 5.77252e-03, 5.47714e-03, 3.08916e-03, 5.22924e+00
5.77252e-03, 6.42234e-03, 6.09743e-03, 3.39801e-03, 5.22914e+00
6.42234e-03, 7.13714e-03, 6.77974e-03, 3.73773e-03, 5.22902e+00
7.13714e-03, 7.92343e-03, 7.53029e-03, 4.11139e-03, 5.22888e+00
7.92343e-03, 8.78834e-03, 8.35588e-03, 4.52237e-03, 5.22870e+00
8.78834e-03, 9.73975e-03, 9.26404e-03, 4.97440e-03, 5.22848e+00
9.73975e-03, 1.07863e-02, 1.02630e-02, 5.47157e-03, 5.22822e+00
1.07863e-02, 1.19375e-02, 1.13619e-02, 6.01835e-03, 5.22789e+00
1.19375e-02, 1.32038e-02, 1.25707e-02, 6.61969e-03, 5.22750e+00
1.32038e-02, 1.45968e-02, 1.39003e-02, 7.28100e-03, 5.22703e+00
1.45968e-02, 1.61290e-02, 1.53629e-02, 8.00821e-03, 5.22645e+00
1.61290e-02, 1.78145e-02, 1.69717e-02, 8.80784e-03, 5.22574e+00
1.78145e-02, 1.96685e-02, 1.87415e-02, 9.68704e-03, 5.22489e+00
1.96685e-02, 2.17079e-02, 2.06882e-02, 1.06536e-02, 5.22385e+00
2.17079e-02, 2.39513e-02, 2.28296e-02, 1.17162e-02, 5.22258e+00
2.39513e-02, 2.64190e-02, 2.51851e-02, 1.28840e-02, 5.22105e+00
2.64190e-02, 2.91335e-02, 2.77762e-02, 1.41674e-02, 5.21920e+00
2.91335e-02, 3.21194e-02, 3.06264e-02, 1.55774e-02, 5.21694e+00
3.21194e-02, 3.54039e-02, 3.37616e-02, 1.71261e-02, 5.21421e+00
3.54039e-02, 3.90168e-02, 3.72104e-02, 1.88268e-02, 5.21091e+00
3.90168e-02, 4.29911e-02, 4.10040e-02, 2.06936e-02, 5.20690e+00
4.29911e-02, 4.73628e-02, 4.51769e-02, 2.27417e-02, 5.20205e+00
4.73628e-02, 5.21716e-02, 4.97672e-02, 2.49876e-02, 5.19617e+00
5.21716e-02, 5.74614e-02, 5.48165e-02, 2.74488e-02, 5.18906e+00
5.74614e-02, 6.32801e-02, 6.03707e-02, 3.01436e-02, 5.18046e+00
6.32801e-02, 6.96806e-02, 6.64804e-02, 3.30914e-02, 5.17006e+00
6.96806e-02, 7.67213e-02, 7.32010e-02, 3.63120e-02, 5.15749e+00
7.67213e-02, 8.44660e-02, 8.05936e-02, 3.98256e-02, 5.14230e+00
8.44660e-02, 9.29852e-02, 8.87256e-02, 4.36519e-02, 5.12397e+00
9.29852e-02, 1.02356e-01, 9.76707e-02, 4.78098e-02, 5.10185e+00
1.02356e-01, 1.12664e-01, 1.07510e-01, 5.23160e-02, 5.07519e+00
1.12664e-01, 1.24003e-01, 1.18334e-01, 5.71836e-02, 5.04308e+00
1.24003e-01, 1.36476e-01, 1.30240e-01, 6.24204e-02, 5.00448e+00
1.36476e-01, 1.50197e-01, 1.43336e-01, 6.80265e-02, 4.95812e+00
