# time = 9.900000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 1.39157e-03, 1.91754e+01
7.25710e-05, 1.52399e-04, 1.12485e-04, 1.53073e-03, 1.91754e+01
1.52399e-04, 2.40210e-04, 1.96305e-04, 1.68380e-03, 1.91754e+01
2.40210e-04, 3.36802e-04, 2.88506e-04, 1.85218e-03, 1.91753e+01
3.36802e-04, 4.43053e-04, 3.89928e-04, 2.03740e-03, 1.91753e+01
4.43053e-04, 5.59929e-04, 5.01491e-04, 2.24114e-03, 1.91753e+01
5.59929e-04, 6.88493e-04, 6.24211e-04, 2.46525e-03, 1.91753e+01
6.88493e-04, 8.29914e-04, 7.59203e-04, 2.71177e-03, 1.91753e+01
8.29914e-04, 9.85476e-04, 9.07695e-04, 2.98294e-03, 1.91752e+01
9.85476e-04, 1.15659e-03, 1.07104e-03, 3.28122e-03, 1.91751e+01
1.15659e-03, 1.34482e-03, 1.25071e-03, 3.60933e-03, 1.91751e+01
1.34482e-03, 1.55188e-03, 1.44835e-03, 3.97024e-03, 1.91750e+01
1.55188e-03, 1.77964e-03, 1.66576e-03, 4.36724e-03, 1.91748e+01
1.77964e-03, 2.03017e-03, 1.90490e-03, 4.80392e-03, 1.91747e+01
2.03017e-03, 2.30576e-03, 2.16797e-03, 5.28426e-03, 1.91745e+01
2.30576e-03, 2.60891e-03, 2.45733e-03, 5.81261e-03, 1.91742e+01
2.60891e-03, 2.94237e-03, 2.77564e-03, 6.39377e-03, 1.91739e+01
2.94237e-03, 3.30918e-03, 3.12577e-03, 7.03300e-03, 1.91735e+01
3.30918e-03, 3.71267e-03, 3.51092e-03, 7.73611e-03, 1.91731e+01
3.71267e-03, 4.15650e-03, 3.93458e-03, 8.50946e-03, 1.91725e+01
4.15650e-03, 4.64472e-03, 4.40061e-03, 9.36005e-03, 1.91717e+01
4.64472e-03, 5.18177e-03, 4.91325e-03, 1.02956e-02, 1.91708e+01
5.18177e-03, 5.77252e-03, 5.47714e-03, 1.13245e-02, 1.91697e+01
5.77252e-03, 6.42234e-03, 6.09743e-03, 1.24561e-02, 1.91684e+01
6.42234e-03, 7.13714e-03, 6.77974e-03, 1.37005e-02, 1.91668e+01
7.13714e-03, 7.92343e-03, 7.53029e-03, 1.50690e-02, 1.91647e+01
7.92343e-03, 8.78834e-03, 8.35588e-03, 1.65737e-02, 1.91623e+01
