# time = 9.300000000000001e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 0.00000e+00, 0.00000e+00
7.25710e-05, 1.52399e-04, 1.12485e-04, 1.22465e-03, 1.53411e+01
1.52399e-04, 2.40210e-04, 1.96305e-04, 1.34712e-03, 1.53411e+01
2.40210e-04, 3.36802e-04, 2.88506e-04, 1.48183e-03, 1.53411e+01
3.36802e-04, 4.43053e-04, 3.89928e-04, 1.63001e-03, 1.53411e+01
4.43053e-04, 5.59929e-04, 5.01491e-04, 1.79301e-03, 1.53411e+01
5.59929e-04, 6.88493e-04, 6.24211e-04, 1.97231e-03, 1.53411e+01
6.88493e-04, 8.29914e-04, 7.59203e-04, 2.16953e-03, 1.53410e+01
8.29914e-04, 9.85476e-04, 9.07695e-04, 2.38648e-03, 1.53410e+01
9.85476e-04, 1.15659e-03, 1.07104e-03, 2.62512e-03, 1.53409e+01
1.15659e-03, 1.34482e-03, 1.25071e-03, 2.88762e-03, 1.53409e+01
1.34482e-03, 1.55188e-03, 1.44835e-03, 3.17636e-03, 1.53408e+01
1.55188e-03, 1.77964e-03, 1.66576e-03, 3.49398e-03, 1.53407e+01
1.77964e-03, 2.03017e-03, 1.90490e-03, 3.84334e-03, 1.53406e+01
2.03017e-03, 2.30576e-03, 2.16797e-03, 4.22763e-03, 1.53404e+01
2.30576e-03, 2.60891e-03, 2.45733e-03, 4.65033e-03, 1.53402e+01
2.60891e-03, 2.94237e-03, 2.77564e-03, 5.11528e-03, 1.53399e+01
2.94237e-03, 3.30918e-03, 3.12577e-03, 5.62669e-03, 1.53396e+01
3.30918e-03, 3.71267e-03, 3.51092e-03, 6.18920e-03, 1.53392e+01
3.71267e-03, 4.15650e-03, 3.93458e-03, 6.80790e-03, 1.53387e+01
4.15650e-03, 4.64472e-03, 4.40061e-03, 7.48840e-03, 1.53381e+01
4.64472e-03, 5.18177e-03, 4.91325e-03, 8.23684e-03, 1.53374e+01
5.18177e-03, 5.77252e-03, 5.47714e-03, 9.06000e-03, 1.53365e+01
5.77252e-03, 6.42234e-03, 6.09743e-03, 9.96528e-03, 1.53354e+01
