# time = 1.200000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 0.00000e+00, 0.00000e+00
7.25710e-05, 1.52399e-04, 1.12485e-04, 1.78618e-04, 2.23753e+00
1.52399e-04, 2.40210e-04, 1.96305e-04, 1.96479e-04, 2.23753e+00
2.40210e-04, 3.36802e-04, 2.88506e-04, 2.16127e-04, 2.23753e+00
3.36802e-04, 4.43053e-04, 3.89928e-04, 2.37740e-04, 2.23753e+00
4.43053e-04, 5.59929e-04, 5.01491e-04, 2.61514e-04, 2.23753e+00
5.59929e-04, 6.88493e-04, 6.24211e-04, 2.87665e-04, 2.23753e+00
6.88493e-04, 8.29914e-04, 7.59203e-04, 3.16432e-04, 2.23753e+00
8.29914e-04, 9.85476e-04, 9.07695e-04, 3.48075e-04, 2.23753e+00
9.85476e-04, 1.15659e-03, 1.07104e-03, 3.82882e-04, 2.23752e+00
1.15659e-03, 1.34482e-03, 1.25071e-03, 4.21170e-04, 2.23752e+00
1.34482e-03, 1.55188e-03, 1.44835e-03, 4.63287e-04, 2.23752e+00
1.55188e-03, 1.77964e-03, 1.66576e-03, 5.09615e-04, 2.23752e+00
1.77964e-03, 2.03017e-03, 1.90490e-03, 5.60576e-04, 2.23752e+00
2.03017e-03, 2.30576e-03, 2.16797e-03, 6.16633e-04, 2.23752e+00
2.30576e-03, 2.60891e-03, 2.45733e-03, 6.78295e-04, 2.23751e+00
2.60891e-03, 2.94237e-03, 2.77564e-03, 7.46123e-04, 2.23751e+00
2.94237e-03, 3.30918e-03, 3.12577e-03, 8.20733e-04, 2.23750e+00
3.30918e-03, 3.71267e-03, 3.51092e-03, 9.02804e-04, 2.23750e+00
3.71267e-03, 4.15650e-03, 3.93458e-03, 9.93081e-04, 2.23749e+00
4.15650e-03, 4.64472e-03, 4.40061e-03, 1.09238e-03, 2.23748e+00
4.64472e-03, 5.18177e-03, 4.91325e-03, 1.20162e-03, 2.23746e+00
5.18177e-03, 5.77252e-03, 5.47714e-03, 1.32177e-03, 2.23745e+00
5.77252e-03, 6.42234e-03, 6.09743e-03, 1.45393e-03, 2.23743e+00
6.42234e-03, 7.13714e-03, 6.77974e-03, 1.59931e-03, 2.23741e+00
7.13714e-03, 7.92343e-03, 7.53029e-03, 1.75922e-03, 2.23738e+00
7.92343e-03, 8.78834e-03, 8.35588e-03, 1.93511e-03, 2.23734e+00
8.78834e-03, 9.73975e-03, 9.26404e-03, 2.12858e-03, 2.23730e+00
9.73975e-03, 1.07863e-02, 1.02630e-02, 2.34138e-03, 2.23725e+00
1.07863e-02, 1.19375e-02, 1.13619e-02, 2.57545e-03, 2.23719e+00
1.19375e-02, 1.32038e-02, 1.25707e-02, 2.83290e-03, 2.23711e+00
1.32038e-02, 1.45968e-02, 1.39003e-02, 3.11606e-03, 2.23702e+00
1.45968e-02, 1.61290e-02, 1.53629e-02, 3.42750e-03, 2.23691e+00
1.61290e-02, 1.78145e-02, 1.69717e-02, 3.77002e-03, 2.23677e+00
1.78145e-02, 1.96685e-02, 1.87415e-02, 4.14671e-03, 2.23661e+00
1.96685e-02, 2.17079e-02, 2.06882e-02, 4.56097e-03, 2.23640e+00
2.17079e-02, 2.39513e-02, 2.28296e-02, 5.01652e-03, 2.23616e+00
2.39513e-02, 2.64190e-02, 2.51851e-02, 5.51744e-03, 2.23586e+00
2.64190e-02, 2.91335e-02, 2.77762e-02, 6.06820e-03, 2.23550e+00
2.91335e-02, 3.21194e-02, 3.06264e-02, 6.67372e-03, 2.23507e+00
3.21194e-02, 3.54039e-02, 3.37616e-02, 7.33936e-03, 2.23454e+00
3.54039e-02, 3.90168e-02, 3.72104e-02, 8.07097e-03, 2.23390e+00
3.90168e-02, 4.29911e-02, 4.10040e-02, 8.87498e-03, 2.23312e+00
4.29911e-02, 4.73628e-02, 4.51769e-02, 9.75837e-03, 2.23218e+00
4.73628e-02, 5.21716e-02, 4.97672e-02, 1.07287e-02, 2.23104e+00
5.21716e-02, 5.74614e-02, 5.48165e-02, 1.17943e-02, 2.22965e+00
5.74614e-02, 6.32801e-02, 6.03707e-02, 1.29640e-02, 2.22798e+00
6.32801e-02, 6.96806e-02, 6.64804e-02, 1.42474e-02, 2.22596e+00
6.96806e-02, 7.67213e-02, 7.32010e-02, 1.56549e-02, 2.22351e+00
7.67213e-02, 8.44660e-02, 8.05936e-02, 1.71975e-02, 2.22055e+00
8.44660e-02, 9.29852e-02, 8.87256e-02, 1.88867e-02, 2.21696e+00
9.29852e-02, 1.02356e-01, 9.76707e-02, 2.07347e-02, 2.21263e+00
1.02356e-01, 1.12664e-01, 1.07510e-01, 2.27542e-02, 2.20739e+00
1.12664e-01, 1.24003e-01, 1.18334e-01, 2.49579e-02, 2.20107e+00
1.24003e-01, 1.36476e-01, 1.30240e-01, 2.73585e-02, 2.19343e+00
1.36476e-01, 1.50197e-01, 1.43336e-01, 2.99680e-02, 2.18422e+00
1.50197e-01, 1.65289e-01, 1.57743e-01, 3.27973e-02, 2.17312e+00
1.65289e-01, 1.81890e-01, 1.73590e-01, 3.58550e-02, 2.15975e+00
1.81890e-01, 2.00152e-01, 1.91021e-01, 3.91469e-02, 2.14367e+00
2.00152e-01, 2.20240e-01, 2.10196e-01, 4.26735e-02, 2.12435e+00
2.20240e-01, 2.42336e-01, 2.31288e-01, 4.64288e-02, 2.10118e+00
2.42336e-01, 2.66642e-01, 2.54489e-01, 5.03977e-02, 2.07345e+00
2.66642e-01, 2.93379e-01, 2.80011e-01, 5.45520e-02, 2.04033e+00
2.93379e-01, 3.22790e-01, 3.08084e-01, 5.88476e-02, 2.00091e+00
3.22790e-01, 3.55141e-01, 3.38965e-01, 6.32189e-02, 1.95412e+00
3.55141e-01, 3.90728e-01, 3.72934e-01, 6.75738e-02, 1.89885e+00
3.90728e-01, 4.29873e-01, 4.10301e-01, 7.17879e-02, 1.83388e+00
4.29873e-01, 4.72933e-01, 4.51403e-01, 7.56989e-02, 1.75799e+00
4.72933e-01, 5.20299e-01, 4.96616e-01, 7.91018e-02, 1.67002e+00
5.20299e-01, 5.72401e-01, 5.46350e-01, 8.17473e-02, 1.56897e+00
5.72401e-01, 6.29714e-01, 6.01058e-01, 8.33457e-02, 1.45423e+00
6.29714e-01, 6.92758e-01, 6.61236e-01, 8.35784e-02, 1.32572e+00
6.92758e-01, 7.62106e-01, 7.27432e-01, 8.21232e-02, 1.18421e+00
7.62106e-01, 8.38390e-01, 8.00248e-01, 7.86962e-02, 1.03163e+00
8.38390e-01, 9.22301e-01, 8.80345e-01, 7.31122e-02, 8.71301e-01
9.22301e-01, 1.01460e+00, 9.68453e-01, 3.06723e-01, 3.32301e+00
1.01460e+00, 1.11614e+00, 1.06537e+00, 3.70011e-96, 3.64425e-95
1.11614e+00, 1.22782e+00, 1.17198e+00, 0.00000e+00, 0.00000e+00
1.22782e+00, 1.35068e+00, 1.28925e+00, 0.00000e+00, 0.00000e+00
1.35068e+00, 1.48582e+00, 1.41825e+00, 0.00000e+00, 0.00000e+00
1.48582e+00, 1.63447e+00, 1.56015e+00, 0.00000e+00, 0.00000e+00
1.63447e+00, 1.79799e+00, 1.71623e+00, 0.00000e+00, 0.00000e+00
1.79799e+00, 1.97786e+00, 1.88793e+00, 0.00000e+00, 0.00000e+00
1.97786e+00, 2.17572e+00, 2.07679e+00, 0.00000e+00, 0.00000e+00
2.17572e+00, 2.39337e+00, 2.28455e+00, 0.00000e+00, 0.00000e+00
2.39337e+00, 2.63278e+00, 2.51307e+00, 0.00000e+00, 0.00000e+00
2.63278e+00, 2.89613e+00, 2.76445e+00, 0.00000e+00, 0.00000e+00
2.89613e+00, 3.18581e+00, 3.04097e+00, 0.00000e+00, 0.00000e+00
3.18581e+00, 3.50447e+00, 3.34514e+00, 0.00000e+00, 0.00000e+00
3.50447e+00, 3.85499e+00, 3.67973e+00, 0.00000e+00, 0.00000e+00
3.85499e+00, 4.24056e+00, 4.04777e+00, 0.00000e+00, 0.00000e+00
4.24056e+00, 4.66469e+00, 4.45262e+00, 0.00000e+00, 0.00000e+00
4.66469e+00, 5.13123e+00, 4.89796e+00, 0.00000e+00, 0.00000e+00
5.13123e+00, 5.64442e+00, 5.38783e+00, 0.00000e+00, 0.00000e+00
5.64442e+00, 6.20894e+00, 5.92668e+00, 0.00000e+00, 0.00000e+00
6.20894e+00, 6.82990e+00, 6.51942e+00, 0.00000e+00, 0.00000e+00
6.82990e+00, 7.51297e+00, 7.17144e+00, 0.00000e+00, 0.00000e+00
7.51297e+00, 8.26434e+00, 7.88865e+00, 0.00000e+00, 0.00000e+00
8.26434e+00, 9.09084e+00, 8.67759e+00, 0.00000e+00, 0.00000e+00
9.09084e+00, 1.00000e+01, 9.54542e+00, 0.00000e+00, 0.00000e+00
