# time = 5.200000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 0.00000e+00, 0.00000e+00
7.25710e-05, 1.52399e-04, 1.12485e-04, 7.14414e-04, 8.94941e+00
1.52399e-04, 2.40210e-04, 1.96305e-04, 7.85855e-04, 8.94941e+00
2.40210e-04, 3.36802e-04, 2.88506e-04, 8.64441e-04, 8.94940e+00
3.36802e-04, 4.43053e-04, 3.89928e-04, 9.50884e-04, 8.94940e+00
4.43053e-04, 5.59929e-04, 5.01491e-04, 1.04597e-03, 8.94940e+00
5.59929e-04, 6.88493e-04, 6.24211e-04, 1.15057e-03, 8.94939e+00
6.88493e-04, 8.29914e-04, 7.59203e-04, 1.26562e-03, 8.94938e+00
8.29914e-04, 9.85476e-04, 9.07695e-04, 1.39218e-03, 8.94937e+00
9.85476e-04, 1.15659e-03, 1.07104e-03, 1.53140e-03, 8.94935e+00
1.15659e-03, 1.34482e-03, 1.25071e-03, 1.68454e-03, 8.94933e+00
1.34482e-03, 1.55188e-03, 1.44835e-03, 1.85298e-03, 8.94930e+00
1.55188e-03, 1.77964e-03, 1.66576e-03, 2.03827e-03, 8.94927e+00
1.77964e-03, 2.03017e-03, 1.90490e-03, 2.24209e-03, 8.94923e+00
2.03017e-03, 2.30576e-03, 2.16797e-03, 2.46629e-03, 8.94917e+00
2.30576e-03, 2.60891e-03, 2.45733e-03, 2.71289e-03, 8.94911e+00
2.60891e-03, 2.94237e-03, 2.77564e-03, 2.98416e-03, 8.94902e+00
2.94237e-03, 3.30918e-03, 3.12577e-03, 3.28253e-03, 8.94892e+00
3.30918e-03, 3.71267e-03, 3.51092e-03, 3.61074e-03, 8.94879e+00
3.71267e-03, 4.15650e-03, 3.93458e-03, 3.97174e-03, 8.94864e+00
4.15650e-03, 4.64472e-03, 4.40061e-03, 4.36882e-03, 8.94844e+00
4.64472e-03, 5.18177e-03, 4.91325e-03, 4.80558e-03, 8.94821e+00
