# time = 1.000000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-04, 3.62855e-04, 7.25447e-04, 9.99637e-01
7.25710e-04, 1.52399e-03, 1.12485e-03, 2.65681e-03, 3.32817e+00
1.52399e-03, 2.40210e-03, 1.96305e-03, 2.91733e-03, 3.32229e+00
2.40210e-03, 3.36802e-03, 2.88506e-03, 3.20302e-03, 3.31603e+00
3.36802e-03, 4.43053e-03, 3.89928e-03, 3.51640e-03, 3.30951e+00
4.43053e-03, 5.59929e-03, 5.01491e-03, 3.85962e-03, 3.30231e+00
5.59929e-03, 6.88493e-03, 6.24211e-03, 4.23454e-03, 3.29372e+00
6.88493e-03, 8.29914e-03, 7.59203e-03, 4.64527e-03, 3.28473e+00
8.29914e-03, 9.85476e-03, 9.07695e-03, 5.09561e-03, 3.27560e+00
9.85476e-03, 1.15659e-02, 1.07104e-02, 5.58510e-03, 3.26388e+00
1.15659e-02, 1.34482e-02, 1.25071e-02, 6.12310e-03, 3.25298e+00
1.34482e-02, 1.55188e-02, 1.44835e-02, 6.70753e-03, 3.23952e+00
1.55188e-02, 1.77964e-02, 1.66576e-02, 7.34775e-03, 3.22611e+00
1.77964e-02, 2.03017e-02, 1.90490e-02, 8.04042e-03, 3.20930e+00
2.03017e-02, 2.30576e-02, 2.16797e-02, 8.80197e-03, 3.19389e+00
2.30576e-02, 2.60891e-02, 2.45733e-02, 9.62294e-03, 3.17435e+00
2.60891e-02, 2.94237e-02, 2.77564e-02, 1.05181e-02, 3.15420e+00
2.94237e-02, 3.30918e-02, 3.12577e-02, 1.14899e-02, 3.13240e+00
3.30918e-02, 3.71267e-02, 3.51092e-02, 1.25412e-02, 3.10819e+00
3.71267e-02, 4.15650e-02, 3.93458e-02, 1.36745e-02, 3.08097e+00
4.15650e-02, 4.64472e-02, 4.40061e-02, 1.49064e-02, 3.05320e+00
4.64472e-02, 5.18177e-02, 4.91325e-02, 1.62278e-02, 3.02169e+00
5.18177e-02, 5.77252e-02, 5.47714e-02, 1.76448e-02, 2.98686e+00
5.77252e-02, 6.42234e-02, 6.09743e-02, 1.91730e-02, 2.95050e+00
6.42234e-02, 7.13714e-02, 6.77974e-02, 2.07962e-02, 2.90936e+00
7.13714e-02, 7.92343e-02, 7.53029e-02, 2.25392e-02, 2.86655e+00
