# time = 0.000000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-04, 3.62855e-04, 7.25447e-04, 9.99637e-01
7.25710e-04, 1.52399e-03, 1.12485e-03, 7.97383e-04, 9.98876e-01
1.52399e-03, 2.40210e-03, 1.96305e-03, 8.76387e-04, 9.98039e-01
2.40210e-03, 3.36802e-03, 2.88506e-03, 9.63137e-04, 9.97119e-01
3.36802e-03, 4.43053e-03, 3.89928e-03, 1.05838e-03, 9.96108e-01
4.43053e-03, 5.59929e-03, 5.01491e-03, 1.16292e-03, 9.94998e-01
5.59929e-03, 6.88493e-03, 6.24211e-03, 1.27764e-03, 9.93777e-01
6.88493e-03, 8.29914e-03, 7.59203e-03, 1.40351e-03, 9.92437e-01
8.29914e-03, 9.85476e-03, 9.07695e-03, 1.54157e-03, 9.90964e-01
9.85476e-03, 1.15659e-02, 1.07104e-02, 1.69296e-03, 9.89347e-01
1.15659e-02, 1.34482e-02, 1.25071e-02, 1.85891e-03, 9.87571e-01
1.34482e-02, 1.55188e-02, 1.44835e-02, 2.04076e-03, 9.85621e-01
1.55188e-02, 1.77964e-02, 1.66576e-02, 2.23996e-03, 9.83481e-01
1.77964e-02, 2.03017e-02, 1.90490e-02, 2.45807e-03, 9.81131e-01
2.03017e-02, 2.30576e-02, 2.16797e-02, 2.69678e-03, 9.78554e-01
2.30576e-02, 2.60891e-02, 2.45733e-02, 2.95789e-03, 9.75727e-01
2.60891e-02, 2.94237e-02, 2.77564e-02, 3.24333e-03, 9.72626e-01
2.94237e-02, 3.30918e-02, 3.12577e-02, 3.55520e-03, 9.69226e-01
3.30918e-02, 3.71267e-02, 3.51092e-02, 3.89569e-03, 9.65501e-01
3.71267e-02, 4.15650e-02, 3.93458e-02, 4.26714e-03, 9.61419e-01
4.15650e-02, 4.64472e-02, 4.40061e-02, 4.67203e-03, 9.56949e-01
4.64472e-02, 5.18177e-02, 4.91325e-02, 5.11295e-03, 9.52056e-01
5.18177e-02, 5.77252e-02, 5.47714e-02, 5.59263e-03, 9.46703e-01
5.77252e-02, 6.42234e-02, 6.09743e-02, 6.11385e-03, 9.40849e-01
6.42234e-02, 7.13714e-02, 6.77974e-02, 6.67951e-03, 9.34452e-01
7.13714e-02, 7.92343e-02, 7.53029e-02, 7.29252e-03, 9.27465e-01
7.92343e-02, 8.78834e-02, 8.35588e-02, 7.95582e-03, 9.19840e-01
8.78834e-02, 9.73975e-02, 9.26404e-02, 8.67229e-03, 9.11525e-01
9.73975e-02, 1.07863e-01, 1.02630e-01, 9.44471e-03, 9.02465e-01
1.07863e-01, 1.19375e-01, 1.13619e-01, 1.02756e-02, 8.92603e-01
1.19375e-01, 1.32038e-01, 1.25707e-01, 1.11674e-02, 8.81880e-01
1.32038e-01, 1.45968e-01, 1.39003e-01, 1.21219e-02, 8.70233e-01
1.45968e-01, 1.61290e-01, 1.53629e-01, 1.31405e-02, 8.57599e-01
1.61290e-01, 1.78145e-01, 1.69717e-01, 1.42239e-02, 8.43913e-01
1.78145e-01, 1.96685e-01, 1.87415e-01, 1.53719e-02, 8.29112e-01
1.96685e-01, 2.17079e-01, 2.06882e-01, 1.65831e-02, 8.13130e-01
2.17079e-01, 2.39513e-01, 2.28296e-01, 1.78550e-02, 7.95905e-01
2.39513e-01, 2.64190e-01, 2.51851e-01, 1.91834e-02, 7.77380e-01
2.64190e-01, 2.91335e-01, 2.77762e-01, 2.05621e-02, 7.57500e-01
2.91335e-01, 3.21194e-01, 3.06264e-01, 2.19829e-02, 7.36219e-01
3.21194e-01, 3.54039e-01, 3.37616e-01, 2.34350e-02, 7.13501e-01
3.54039e-01, 3.90168e-01, 3.72104e-01, 2.49049e-02, 6.89320e-01
3.90168e-01, 4.29911e-01, 4.10040e-01, 2.63758e-02, 6.63668e-01
4.29911e-01, 4.73628e-01, 4.51769e-01, 2.78280e-02, 6.36552e-01
4.73628e-01, 5.21716e-01, 4.97672e-01, 2.92379e-02, 6.08003e-01
5.21716e-01, 5.74614e-01, 5.48165e-01, 3.05787e-02, 5.78077e-01
5.74614e-01, 6.32801e-01, 6.03707e-01, 3.18201e-02, 5.46858e-01
6.32801e-01, 6.96806e-01, 6.64804e-01, 3.29286e-02, 5.14462e-01
6.96806e-01, 7.67213e-01, 7.32010e-01, 3.38683e-02, 4.81041e-01
7.67213e-01, 8.44660e-01, 8.05936e-01, 3.46019e-02, 4.46781e-01
