# time = 3.100000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 8.89110e-03, 4.44555e-03, 1.71841e-02, 1.93273e+00
8.89110e-03, 2.13386e-02, 1.51149e-02, 2.37203e-02, 1.90562e+00
2.13386e-02, 3.87652e-02, 3.00519e-02, 3.25008e-02, 1.86501e+00
3.87652e-02, 6.31624e-02, 5.09638e-02, 4.42015e-02, 1.81174e+00
6.31624e-02, 9.73185e-02, 8.02404e-02, 5.95858e-02, 1.74452e+00
9.73185e-02, 1.45137e-01, 1.21228e-01, 7.85307e-02, 1.64227e+00
1.45137e-01, 2.12083e-01, 1.78610e-01, 1.02222e-01, 1.52694e+00
2.12083e-01, 3.05807e-01, 2.58945e-01, 1.28674e-01, 1.37290e+00
3.05807e-01, 4.37021e-01, 3.71414e-01, 1.53179e-01, 1.16740e+00
4.37021e-01, 6.20720e-01, 5.28871e-01, 1.73337e-01, 9.43590e-01
6.20720e-01, 8.77900e-01, 7.49310e-01, 1.79329e-01, 6.97290e-01
8.77900e-01, 1.23795e+00, 1.05793e+00, 1.65579e-01, 4.59876e-01
1.23795e+00, 1.74202e+00, 1.48999e+00, 1.25237e-01, 2.48450e-01
1.74202e+00, 2.44772e+00, 2.09487e+00, 7.64396e-02, 1.08317e-01
2.44772e+00, 3.43570e+00, 2.94171e+00, 3.32680e-02, 3.36728e-02
3.43570e+00, 4.81887e+00, 4.12729e+00, 9.24034e-03, 6.68054e-03
4.81887e+00, 6.75531e+00, 5.78709e+00, 1.41381e-03, 7.30107e-04
6.75531e+00, 9.46633e+00, 8.11082e+00, 9.93344e-05, 3.66410e-05
9.46633e+00, 1.32618e+01, 1.13640e+01, 2.57286e-06, 6.77884e-07
1.32618e+01, 1.85753e+01, 1.59186e+01, 1.89133e-08, 3.55942e-09
1.85753e+01, 2.60144e+01, 2.22949e+01, 2.83747e-11, 3.81430e-12
2.60144e+01, 3.64290e+01, 3.12217e+01, 5.82458e-15, 5.59268e-16
3.64290e+01, 5.10095e+01, 4.37193e+01, 9.94072e-20, 6.81782e-21
5.10095e+01, 7.14222e+01, 6.12159e+01, 7.23462e-26, 3.54418e-27
7.14222e+01, 1.00000e+02, 8.57111e+01, 8.93074e-34, 3.12506e-35
