# time, 0, 1
0.00000e+00, 1.00000e+00, 9.68453e-01
1.00000e-01, 1.09379e+00, 9.68453e-01
2.00000e-01, 1.18465e+00, 9.68453e-01
3.00000e-01, 1.27273e+00, 9.68453e-01
4.00000e-01, 1.35820e+00, 9.68453e-01
5.00000e-01, 1.44120e+00, 9.68453e-01
6.00000e-01, 1.52186e+00, 9.68453e-01
7.00000e-01, 1.60031e+00, 9.68453e-01
8.00000e-01, 1.67667e+00, 9.68453e-01
9.00000e-01, 1.75104e+00, 9.68453e-01
1.00000e+00, 1.82354e+00, 9.68453e-01
1.10000e+00, 1.89424e+00, 9.68453e-01
1.20000e+00, 1.96326e+00, 9.68453e-01
1.30000e+00, 2.03066e+00, 9.68453e-01
1.40000e+00, 2.09653e+00, 9.68453e-01
1.50000e+00, 2.16094e+00, 9.68453e-01
1.60000e+00, 2.22396e+00, 9.68453e-01
1.70000e+00, 2.28566e+00, 9.68453e-01
1.80000e+00, 2.34610e+00, 9.68453e-01
1.90000e+00, 2.40534e+00, 9.68453e-01
2.00000e+00, 2.46343e+00, 9.68453e-01
2.10000e+00, 2.52042e+00, 9.68453e-01
2.20000e+00, 2.57636e+00, 9.68453e-01
2.30000e+00, 2.63130e+00, 9.68453e-01
2.40000e+00, 2.68527e+00, 9.68453e-01
2.50000e+00, 2.73833e+00, 9.68453e-01
2.60000e+00, 2.79050e+00, 9.68453e-01
2.70000e+00, 2.84182e+00, 9.68453e-01
2.80000e+00, 2.89233e+00, 9.68453e-01
2.90000e+00, 2.94205e+00, 9.68453e-01
3.00000e+00, 2.99103e+00, 9.68453e-01
3.10000e+00, 3.03928e+00, 9.68453e-01
3.20000e+00, 3.08684e+00, 9.68453e-01
3.30000e+00, 3.13373e+00, 9.68453e-01
3.40000e+00, 3.17997e+00, 9.68453e-01
3.50000e+00, 3.22559e+00, 9.68453e-01
3.60000e+00, 3.27061e+00, 9.68453e-01
3.70000e+00, 3.31505e+00, 9.68453e-01
3.80000e+00, 3.35893e+00, 9.68453e-01
3.90000e+00, 3.40227e+00, 9.68453e-01
4.00000e+00, 3.44508e+00, 9.68453e-01
4.10000e+00, 3.48739e+00, 9.68453e-01
4.20000e+00, 3.52921e+00, 9.68453e-01
4.30000e+00, 3.57056e+00, 9.68453e-01
4.40000e+00, 3.61145e+00, 9.68453e-01
4.50000e+00, 3.65189e+00, 9.68453e-01
4.60000e+00, 3.69190e+00, 9.68453e-01
4.70000e+00, 3.73149e+00, 9.68453e-01
4.80000e+00, 3.77067e+00, 9.68453e-01
4.90000e+00, 3.80946e+00, 9.68453e-01
5.00000e+00, 3.84786e+00, 9.68453e-01
5.10000e+00, 3.88589e+00, 9.68453e-01
5.20000e+00, 3.92356e+00, 9.68453e-01
5.30000e+00, 3.96087e+00, 9.68453e-01
5.40000e+00, 3.99784e+00, 9.68453e-01
5.50000e+00, 4.03448e+00, 9.68453e-01
5.60000e+00, 4.07079e+00, 9.68453e-01
5.70000e+00, 4.10678e+00, 9.68453e-01
5.80000e+00, 4.14246e+00, 9.68453e-01
5.90000e+00, 4.17784e+00, 9.68453e-01
6.00000e+00, 4.21292e+00, 9.68453e-01
6.10000e+00, 4.24772e+00, 9.68453e-01
6.20000e+00, 4.28223e+00, 9.68453e-01
6.30000e+00, 4.31647e+00, 9.68453e-01
6.40000e+00, 4.35044e+00, 9.68453e-01
6.50000e+00, 4.38416e+00, 9.68453e-01
6.60000e+00, 4.41761e+00, 9.68453e-01
6.70000e+00, 4.45081e+00, 9.68453e-01
6.80000e+00, 4.48377e+00, 9.68453e-01
6.90000e+00, 4.51649e+00, 9.68453e-01
7.00000e+00, 4.54898e+00, 9.68453e-01
7.10000e+00, 4.58123e+00, 9.68453e-01
7.20000e+00, 4.61326e+00, 9.68453e-01
7.30000e+00, 4.64507e+00, 9.68453e-01
7.40000e+00, 4.67667e+00, 9.68453e-01
7.50000e+00, 4.70805e+00, 9.68453e-01
7.60000e+00, 4.73922e+00, 9.68453e-01
7.70000e+00, 4.77020e+00, 9.68453e-01
7.80000e+00, 4.80097e+00, 9.68453e-01
7.90000e+00, 4.83154e+00, 9.68453e-01
8.00000e+00, 4.86193e+00, 9.68453e-01
8.10000e+00, 4.89212e+00, 9.68453e-01
8.20000e+00, 4.92213e+00, 9.68453e-01
8.30000e+00, 4.95196e+00, 9.68453e-01
8.40000e+00, 4.98161e+00, 9.68453e-01
8.50000e+00, 5.01109e+00, 9.68453e-01
8.60000e+00, 5.04039e+00, 9.68453e-01
8.70000e+00, 5.06953e+00, 9.68453e-01
8.80000e+00, 5.09849e+00, 9.68453e-01
8.90000e+00, 5.12730e+00, 9.68453e-01
9.00000e+00, 5.15594e+00, 9.68453e-01
9.10000e+00, 5.18443e+00, 9.68453e-01
9.20000e+00, 5.21276e+00, 9.68453e-01
9.30000e+00, 5.24093e+00, 9.68453e-01
9.40000e+00, 5.26896e+00, 9.68453e-01
9.50000e+00, 5.29684e+00, 9.68453e-01
9.60000e+00, 5.32457e+00, 9.68453e-01
9.70000e+00, 5.35216e+00, 9.68453e-01
9.80000e+00, 5.37960e+00, 9.68453e-01
9.90000e+00, 5.40691e+00, 9.68453e-01
1.00000e+01, 5.43408e+00, 9.68453e-01
