# time = 1.500000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 2.10845e-04, 2.90536e+00
7.25710e-05, 1.52399e-04, 1.12485e-04, 2.31929e-04, 2.90536e+00
1.52399e-04, 2.40210e-04, 1.96305e-04, 2.55122e-04, 2.90536e+00
2.40210e-04, 3.36802e-04, 2.88506e-04, 2.80634e-04, 2.90536e+00
3.36802e-04, 4.43053e-04, 3.89928e-04, 3.08698e-04, 2.90536e+00
4.43053e-04, 5.59929e-04, 5.01491e-04, 3.39567e-04, 2.90536e+00
5.59929e-04, 6.88493e-04, 6.24211e-04, 3.73524e-04, 2.90536e+00
6.88493e-04, 8.29914e-04, 7.59203e-04, 4.10876e-04, 2.90536e+00
8.29914e-04, 9.85476e-04, 9.07695e-04, 4.51964e-04, 2.90535e+00
9.85476e-04, 1.15659e-03, 1.07104e-03, 4.97160e-04, 2.90535e+00
1.15659e-03, 1.34482e-03, 1.25071e-03, 5.46876e-04, 2.90535e+00
1.34482e-03, 1.55188e-03, 1.44835e-03, 6.01563e-04, 2.90535e+00
1.55188e-03, 1.77964e-03, 1.66576e-03, 6.61718e-04, 2.90535e+00
1.77964e-03, 2.03017e-03, 1.90490e-03, 7.27889e-04, 2.90534e+00
2.03017e-03, 2.30576e-03, 2.16797e-03, 8.00677e-04, 2.90534e+00
2.30576e-03, 2.60891e-03, 2.45733e-03, 8.80743e-04, 2.90533e+00
2.60891e-03, 2.94237e-03, 2.77564e-03, 9.68815e-04, 2.90533e+00
2.94237e-03, 3.30918e-03, 3.12577e-03, 1.06569e-03, 2.90532e+00
3.30918e-03, 3.71267e-03, 3.51092e-03, 1.17226e-03, 2.90531e+00
3.71267e-03, 4.15650e-03, 3.93458e-03, 1.28948e-03, 2.90530e+00
4.15650e-03, 4.64472e-03, 4.40061e-03, 1.41842e-03, 2.90528e+00
4.64472e-03, 5.18177e-03, 4.91325e-03, 1.56025e-03, 2.90526e+00
5.18177e-03, 5.77252e-03, 5.47714e-03, 1.71626e-03, 2.90524e+00
5.77252e-03, 6.42234e-03, 6.09743e-03, 1.88787e-03, 2.90521e+00
6.42234e-03, 7.13714e-03, 6.77974e-03, 2.07663e-03, 2.90517e+00
7.13714e-03, 7.92343e-03, 7.53029e-03, 2.28426e-03, 2.90513e+00
7.92343e-03, 8.78834e-03, 8.35588e-03, 2.51264e-03, 2.90507e+00
8.78834e-03, 9.73975e-03, 9.26404e-03, 2.76384e-03, 2.90501e+00
9.73975e-03, 1.07863e-02, 1.02630e-02, 3.04014e-03, 2.90493e+00
1.07863e-02, 1.19375e-02, 1.13619e-02, 3.34405e-03, 2.90483e+00
1.19375e-02, 1.32038e-02, 1.25707e-02, 3.67830e-03, 2.90472e+00
1.32038e-02, 1.45968e-02, 1.39003e-02, 4.04593e-03, 2.90457e+00
