# time = 2.000000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 2.81126e-04, 3.87381e+00
7.25710e-05, 1.52399e-04, 1.12485e-04, 3.09239e-04, 3.87381e+00
1.52399e-04, 2.40210e-04, 1.96305e-04, 3.40163e-04, 3.87381e+00
2.40210e-04, 3.36802e-04, 2.88506e-04, 3.74179e-04, 3.87381e+00
3.36802e-04, 4.43053e-04, 3.89928e-04, 4.11597e-04, 3.87381e+00
4.43053e-04, 5.59929e-04, 5.01491e-04, 4.52756e-04, 3.87381e+00
5.59929e-04, 6.88493e-04, 6.24211e-04, 4.98032e-04, 3.87381e+00
6.88493e-04, 8.29914e-04, 7.59203e-04, 5.47835e-04, 3.87381e+00
8.29914e-04, 9.85476e-04, 9.07695e-04, 6.02618e-04, 3.87380e+00
9.85476e-04, 1.15659e-03, 1.07104e-03, 6.62879e-04, 3.87380e+00
1.15659e-03, 1.34482e-03, 1.25071e-03, 7.29167e-04, 3.87380e+00
1.34482e-03, 1.55188e-03, 1.44835e-03, 8.02083e-04, 3.87380e+00
1.55188e-03, 1.77964e-03, 1.66576e-03, 8.82290e-04, 3.87379e+00
1.77964e-03, 2.03017e-03, 1.90490e-03, 9.70517e-04, 3.87378e+00
2.03017e-03, 2.30576e-03, 2.16797e-03, 1.06757e-03, 3.87378e+00
2.30576e-03, 2.60891e-03, 2.45733e-03, 1.17432e-03, 3.87377e+00
2.60891e-03, 2.94237e-03, 2.77564e-03, 1.29175e-03, 3.87375e+00
2.94237e-03, 3.30918e-03, 3.12577e-03, 1.42092e-03, 3.87374e+00
3.30918e-03, 3.71267e-03, 3.51092e-03, 1.56300e-03, 3.87372e+00
3.71267e-03, 4.15650e-03, 3.93458e-03, 1.71929e-03, 3.87370e+00
4.15650e-03, 4.64472e-03, 4.40061e-03, 1.89121e-03, 3.87367e+00
4.64472e-03, 5.18177e-03, 4.91325e-03, 2.08031e-03, 3.87363e+00
5.18177e-03, 5.77252e-03, 5.47714e-03, 2.28831e-03, 3.87359e+00
5.77252e-03, 6.42234e-03, 6.09743e-03, 2.51711e-03, 3.87354e+00
6.42234e-03, 7.13714e-03, 6.77974e-03, 2.76878e-03, 3.87347e+00
7.13714e-03, 7.92343e-03, 7.53029e-03, 3.04559e-03, 3.87339e+00
7.92343e-03, 8.78834e-03, 8.35588e-03, 3.35007e-03, 3.87330e+00
8.78834e-03, 9.73975e-03, 9.26404e-03, 3.68496e-03, 3.87318e+00
9.73975e-03, 1.07863e-02, 1.02630e-02, 4.05331e-03, 3.87304e+00
1.07863e-02, 1.19375e-02, 1.13619e-02, 4.45844e-03, 3.87286e+00
1.19375e-02, 1.32038e-02, 1.25707e-02, 4.90402e-03, 3.87265e+00
1.32038e-02, 1.45968e-02, 1.39003e-02, 5.39406e-03, 3.87239e+00
1.45968e-02, 1.61290e-02, 1.53629e-02, 5.93298e-03, 3.87208e+00
1.61290e-02, 1.78145e-02, 1.69717e-02, 6.52564e-03, 3.87170e+00
1.78145e-02, 1.96685e-02, 1.87415e-02, 7.17734e-03, 3.87123e+00
1.96685e-02, 2.17079e-02, 2.06882e-02, 7.89393e-03, 3.87067e+00
2.17079e-02, 2.39513e-02, 2.28296e-02, 8.68179e-03, 3.86999e+00
