# time = 5.800000000000001e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 0.00000e+00, 0.00000e+00
7.25710e-05, 1.52399e-04, 1.12485e-04, 7.90758e-04, 9.90577e+00
1.52399e-04, 2.40210e-04, 1.96305e-04, 8.69834e-04, 9.90576e+00
2.40210e-04, 3.36802e-04, 2.88506e-04, 9.56817e-04, 9.90576e+00
3.36802e-04, 4.43053e-04, 3.89928e-04, 1.05250e-03, 9.90576e+00
4.43053e-04, 5.59929e-04, 5.01491e-04, 1.15775e-03, 9.90575e+00
5.59929e-04, 6.88493e-04, 6.24211e-04, 1.27352e-03, 9.90574e+00
6.88493e-04, 8.29914e-04, 7.59203e-04, 1.40087e-03, 9.90573e+00
8.29914e-04, 9.85476e-04, 9.07695e-04, 1.54096e-03, 9.90571e+00
9.85476e-04, 1.15659e-03, 1.07104e-03, 1.69505e-03, 9.90569e+00
1.15659e-03, 1.34482e-03, 1.25071e-03, 1.86455e-03, 9.90567e+00
1.34482e-03, 1.55188e-03, 1.44835e-03, 2.05100e-03, 9.90564e+00
1.55188e-03, 1.77964e-03, 1.66576e-03, 2.25609e-03, 9.90559e+00
1.77964e-03, 2.03017e-03, 1.90490e-03, 2.48168e-03, 9.90554e+00
2.03017e-03, 2.30576e-03, 2.16797e-03, 2.72983e-03, 9.90547e+00
2.30576e-03, 2.60891e-03, 2.45733e-03, 3.00279e-03, 9.90539e+00
2.60891e-03, 2.94237e-03, 2.77564e-03, 3.30303e-03, 9.90529e+00
2.94237e-03, 3.30918e-03, 3.12577e-03, 3.63329e-03, 9.90516e+00
3.30918e-03, 3.71267e-03, 3.51092e-03, 3.99656e-03, 9.90500e+00
3.71267e-03, 4.15650e-03, 3.93458e-03, 4.39613e-03, 9.90481e+00
4.15650e-03, 4.64472e-03, 4.40061e-03, 4.83562e-03, 9.90457e+00
4.64472e-03, 5.18177e-03, 4.91325e-03, 5.31903e-03, 9.90428e+00
5.18177e-03, 5.77252e-03, 5.47714e-03, 5.85072e-03, 9.90392e+00
5.77252e-03, 6.42234e-03, 6.09743e-03, 6.43550e-03, 9.90348e+00
6.42234e-03, 7.13714e-03, 6.77974e-03, 7.07867e-03, 9.90294e+00
7.13714e-03, 7.92343e-03, 7.53029e-03, 7.78602e-03, 9.90228e+00
7.92343e-03, 8.78834e-03, 8.35588e-03, 8.56392e-03, 9.90148e+00
8.78834e-03, 9.73975e-03, 9.26404e-03, 9.41938e-03, 9.90050e+00
9.73975e-03, 1.07863e-02, 1.02630e-02, 1.03601e-02, 9.89930e+00
1.07863e-02, 1.19375e-02, 1.13619e-02, 1.13944e-02, 9.89785e+00
1.19375e-02, 1.32038e-02, 1.25707e-02, 1.25316e-02, 9.89607e+00
1.32038e-02, 1.45968e-02, 1.39003e-02, 1.37818e-02, 9.89392e+00
1.45968e-02, 1.61290e-02, 1.53629e-02, 1.51559e-02, 9.89130e+00
1.61290e-02, 1.78145e-02, 1.69717e-02, 1.66661e-02, 9.88812e+00
1.78145e-02, 1.96685e-02, 1.87415e-02, 1.83256e-02, 9.88425e+00
1.96685e-02, 2.17079e-02, 2.06882e-02, 2.01486e-02, 9.87956e+00
2.17079e-02, 2.39513e-02, 2.28296e-02, 2.21507e-02, 9.87387e+00
2.39513e-02, 2.64190e-02, 2.51851e-02, 2.43487e-02, 9.86697e+00
2.64190e-02, 2.91335e-02, 2.77762e-02, 2.67609e-02, 9.85860e+00
2.91335e-02, 3.21194e-02, 3.06264e-02, 2.94067e-02, 9.84846e+00
3.21194e-02, 3.54039e-02, 3.37616e-02, 3.23070e-02, 9.83618e+00
3.54039e-02, 3.90168e-02, 3.72104e-02, 3.54840e-02, 9.82131e+00
3.90168e-02, 4.29911e-02, 4.10040e-02, 3.89608e-02, 9.80331e+00
4.29911e-02, 4.73628e-02, 4.51769e-02, 4.27618e-02, 9.78154e+00
4.73628e-02, 5.21716e-02, 4.97672e-02, 4.69114e-02, 9.75522e+00
5.21716e-02, 5.74614e-02, 5.48165e-02, 5.14343e-02, 9.72343e+00
5.74614e-02, 6.32801e-02, 6.03707e-02, 5.63544e-02, 9.68505e+00
6.32801e-02, 6.96806e-02, 6.64804e-02, 6.16936e-02, 9.63875e+00
6.96806e-02, 7.67213e-02, 7.32010e-02, 6.74702e-02, 9.58298e+00
7.67213e-02, 8.44660e-02, 8.05936e-02, 7.36974e-02, 9.51585e+00
8.44660e-02, 9.29852e-02, 8.87256e-02, 8.03799e-02, 9.43518e+00
9.29852e-02, 1.02356e-01, 9.76707e-02, 8.75109e-02, 9.33839e+00
1.02356e-01, 1.12664e-01, 1.07510e-01, 9.50675e-02, 9.22252e+00
1.12664e-01, 1.24003e-01, 1.18334e-01, 1.03005e-01, 9.08411e+00
1.24003e-01, 1.36476e-01, 1.30240e-01, 1.11250e-01, 8.91929e+00
1.36476e-01, 1.50197e-01, 1.43336e-01, 1.19691e-01, 8.72369e+00
1.50197e-01, 1.65289e-01, 1.57743e-01, 1.28172e-01, 8.49256e+00
1.65289e-01, 1.81890e-01, 1.73590e-01, 1.36478e-01, 8.22085e+00
1.81890e-01, 2.00152e-01, 1.91021e-01, 1.44329e-01, 7.90341e+00
2.00152e-01, 2.20240e-01, 2.10196e-01, 1.51367e-01, 7.53531e+00
2.20240e-01, 2.42336e-01, 2.31288e-01, 1.57158e-01, 7.11234e+00
2.42336e-01, 2.66642e-01, 2.54489e-01, 1.61190e-01, 6.63163e+00
