# time = 7.000000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 0.00000e+00, 0.00000e+00
7.25710e-05, 1.52399e-04, 1.12485e-04, 9.46377e-04, 1.18552e+01
1.52399e-04, 2.40210e-04, 1.96305e-04, 1.04101e-03, 1.18552e+01
2.40210e-04, 3.36802e-04, 2.88506e-04, 1.14512e-03, 1.18552e+01
3.36802e-04, 4.43053e-04, 3.89928e-04, 1.25963e-03, 1.18552e+01
4.43053e-04, 5.59929e-04, 5.01491e-04, 1.38559e-03, 1.18552e+01
5.59929e-04, 6.88493e-04, 6.24211e-04, 1.52415e-03, 1.18552e+01
6.88493e-04, 8.29914e-04, 7.59203e-04, 1.67656e-03, 1.18551e+01
8.29914e-04, 9.85476e-04, 9.07695e-04, 1.84421e-03, 1.18551e+01
9.85476e-04, 1.15659e-03, 1.07104e-03, 2.02863e-03, 1.18551e+01
1.15659e-03, 1.34482e-03, 1.25071e-03, 2.23148e-03, 1.18551e+01
1.34482e-03, 1.55188e-03, 1.44835e-03, 2.45462e-03, 1.18550e+01
1.55188e-03, 1.77964e-03, 1.66576e-03, 2.70007e-03, 1.18550e+01
1.77964e-03, 2.03017e-03, 1.90490e-03, 2.97007e-03, 1.18549e+01
2.03017e-03, 2.30576e-03, 2.16797e-03, 3.26705e-03, 1.18548e+01
2.30576e-03, 2.60891e-03, 2.45733e-03, 3.59372e-03, 1.18547e+01
2.60891e-03, 2.94237e-03, 2.77564e-03, 3.95305e-03, 1.18546e+01
2.94237e-03, 3.30918e-03, 3.12577e-03, 4.34830e-03, 1.18544e+01
3.30918e-03, 3.71267e-03, 3.51092e-03, 4.78304e-03, 1.18542e+01
3.71267e-03, 4.15650e-03, 3.93458e-03, 5.26124e-03, 1.18540e+01
4.15650e-03, 4.64472e-03, 4.40061e-03, 5.78721e-03, 1.18537e+01
4.64472e-03, 5.18177e-03, 4.91325e-03, 6.36574e-03, 1.18533e+01
5.18177e-03, 5.77252e-03, 5.47714e-03, 7.00204e-03, 1.18528e+01
5.77252e-03, 6.42234e-03, 6.09743e-03, 7.70188e-03, 1.18523e+01
6.42234e-03, 7.13714e-03, 6.77974e-03, 8.47157e-03, 1.18516e+01
7.13714e-03, 7.92343e-03, 7.53029e-03, 9.31807e-03, 1.18508e+01
7.92343e-03, 8.78834e-03, 8.35588e-03, 1.02490e-02, 1.18497e+01
8.78834e-03, 9.73975e-03, 9.26404e-03, 1.12727e-02, 1.18485e+01
9.73975e-03, 1.07863e-02, 1.02630e-02, 1.23984e-02, 1.18470e+01
1.07863e-02, 1.19375e-02, 1.13619e-02, 1.36361e-02, 1.18451e+01
1.19375e-02, 1.32038e-02, 1.25707e-02, 1.49968e-02, 1.18428e+01
1.32038e-02, 1.45968e-02, 1.39003e-02, 1.64927e-02, 1.18401e+01
1.45968e-02, 1.61290e-02, 1.53629e-02, 1.81368e-02, 1.18368e+01
1.61290e-02, 1.78145e-02, 1.69717e-02, 1.99437e-02, 1.18327e+01
1.78145e-02, 1.96685e-02, 1.87415e-02, 2.19289e-02, 1.18278e+01
1.96685e-02, 2.17079e-02, 2.06882e-02, 2.41096e-02, 1.18218e+01
2.17079e-02, 2.39513e-02, 2.28296e-02, 2.65043e-02, 1.18146e+01
2.39513e-02, 2.64190e-02, 2.51851e-02, 2.91331e-02, 1.18058e+01
2.64190e-02, 2.91335e-02, 2.77762e-02, 3.20174e-02, 1.17951e+01
2.91335e-02, 3.21194e-02, 3.06264e-02, 3.51806e-02, 1.17822e+01
3.21194e-02, 3.54039e-02, 3.37616e-02, 3.86472e-02, 1.17665e+01
3.54039e-02, 3.90168e-02, 3.72104e-02, 4.24434e-02, 1.17476e+01
3.90168e-02, 4.29911e-02, 4.10040e-02, 4.65966e-02, 1.17246e+01
4.29911e-02, 4.73628e-02, 4.51769e-02, 5.11348e-02, 1.16968e+01
4.73628e-02, 5.21716e-02, 4.97672e-02, 5.60869e-02, 1.16633e+01
5.21716e-02, 5.74614e-02, 5.48165e-02, 6.14810e-02, 1.16227e+01
5.74614e-02, 6.32801e-02, 6.03707e-02, 6.73440e-02, 1.15737e+01
