# time = 3.000000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-05, 3.62855e-05, 0.00000e+00, 0.00000e+00
7.25710e-05, 1.52399e-04, 1.12485e-04, 4.32542e-04, 5.41842e+00
1.52399e-04, 2.40210e-04, 1.96305e-04, 4.75797e-04, 5.41842e+00
2.40210e-04, 3.36802e-04, 2.88506e-04, 5.23376e-04, 5.41842e+00
3.36802e-04, 4.43053e-04, 3.89928e-04, 5.75714e-04, 5.41842e+00
4.43053e-04, 5.59929e-04, 5.01491e-04, 6.33285e-04, 5.41842e+00
5.59929e-04, 6.88493e-04, 6.24211e-04, 6.96613e-04, 5.41842e+00
6.88493e-04, 8.29914e-04, 7.59203e-04, 7.66274e-04, 5.41842e+00
8.29914e-04, 9.85476e-04, 9.07695e-04, 8.42901e-04, 5.41841e+00
9.85476e-04, 1.15659e-03, 1.07104e-03, 9.27191e-04, 5.41841e+00
1.15659e-03, 1.34482e-03, 1.25071e-03, 1.01991e-03, 5.41840e+00
1.34482e-03, 1.55188e-03, 1.44835e-03, 1.12190e-03, 5.41840e+00
1.55188e-03, 1.77964e-03, 1.66576e-03, 1.23409e-03, 5.41839e+00
1.77964e-03, 2.03017e-03, 1.90490e-03, 1.35749e-03, 5.41838e+00
2.03017e-03, 2.30576e-03, 2.16797e-03, 1.49324e-03, 5.41837e+00
2.30576e-03, 2.60891e-03, 2.45733e-03, 1.64256e-03, 5.41835e+00
2.60891e-03, 2.94237e-03, 2.77564e-03, 1.80681e-03, 5.41833e+00
2.94237e-03, 3.30918e-03, 3.12577e-03, 1.98748e-03, 5.41831e+00
3.30918e-03, 3.71267e-03, 3.51092e-03, 2.18621e-03, 5.41828e+00
3.71267e-03, 4.15650e-03, 3.93458e-03, 2.40482e-03, 5.41824e+00
4.15650e-03, 4.64472e-03, 4.40061e-03, 2.64528e-03, 5.41819e+00
4.64472e-03, 5.18177e-03, 4.91325e-03, 2.90977e-03, 5.41813e+00
5.18177e-03, 5.77252e-03, 5.47714e-03, 3.20071e-03, 5.41807e+00
5.77252e-03, 6.42234e-03, 6.09743e-03, 3.52073e-03, 5.41798e+00
6.42234e-03, 7.13714e-03, 6.77974e-03, 3.87272e-03, 5.41787e+00
7.13714e-03, 7.92343e-03, 7.53029e-03, 4.25989e-03, 5.41775e+00
7.92343e-03, 8.78834e-03, 8.35588e-03, 4.68575e-03, 5.41759e+00
8.78834e-03, 9.73975e-03, 9.26404e-03, 5.15414e-03, 5.41740e+00
9.73975e-03, 1.07863e-02, 1.02630e-02, 5.66931e-03, 5.41717e+00
1.07863e-02, 1.19375e-02, 1.13619e-02, 6.23592e-03, 5.41689e+00
1.19375e-02, 1.32038e-02, 1.25707e-02, 6.85908e-03, 5.41654e+00
1.32038e-02, 1.45968e-02, 1.39003e-02, 7.54440e-03, 5.41612e+00
1.45968e-02, 1.61290e-02, 1.53629e-02, 8.29806e-03, 5.41561e+00
1.61290e-02, 1.78145e-02, 1.69717e-02, 9.12682e-03, 5.41499e+00
1.78145e-02, 1.96685e-02, 1.87415e-02, 1.00381e-02, 5.41424e+00
1.96685e-02, 2.17079e-02, 2.06882e-02, 1.10401e-02, 5.41333e+00
2.17079e-02, 2.39513e-02, 2.28296e-02, 1.21416e-02, 5.41222e+00
2.39513e-02, 2.64190e-02, 2.51851e-02, 1.33524e-02, 5.41088e+00
2.64190e-02, 2.91335e-02, 2.77762e-02, 1.46832e-02, 5.40925e+00
2.91335e-02, 3.21194e-02, 3.06264e-02, 1.61457e-02, 5.40727e+00
3.21194e-02, 3.54039e-02, 3.37616e-02, 1.77524e-02, 5.40487e+00
3.54039e-02, 3.90168e-02, 3.72104e-02, 1.95171e-02, 5.40197e+00
3.90168e-02, 4.29911e-02, 4.10040e-02, 2.14548e-02, 5.39845e+00
4.29911e-02, 4.73628e-02, 4.51769e-02, 2.35816e-02, 5.39418e+00
4.73628e-02, 5.21716e-02, 4.97672e-02, 2.59150e-02, 5.38901e+00
5.21716e-02, 5.74614e-02, 5.48165e-02, 2.84733e-02, 5.38276e+00
5.74614e-02, 6.32801e-02, 6.03707e-02, 3.12766e-02, 5.37518e+00
6.32801e-02, 6.96806e-02, 6.64804e-02, 3.43456e-02, 5.36601e+00
6.96806e-02, 7.67213e-02, 7.32010e-02, 3.77020e-02, 5.35491e+00
7.67213e-02, 8.44660e-02, 8.05936e-02, 4.13682e-02, 5.34149e+00
8.44660e-02, 9.29852e-02, 8.87256e-02, 4.53667e-02, 5.32525e+00
9.29852e-02, 1.02356e-01, 9.76707e-02, 4.97195e-02, 5.30563e+00
1.02356e-01, 1.12664e-01, 1.07510e-01, 5.44470e-02, 5.28191e+00
1.12664e-01, 1.24003e-01, 1.18334e-01, 5.95669e-02, 5.25327e+00
1.24003e-01, 1.36476e-01, 1.30240e-01, 6.50924e-02, 5.21870e+00
1.36476e-01, 1.50197e-01, 1.43336e-01, 7.10295e-02, 5.17700e+00
1.50197e-01, 1.65289e-01, 1.57743e-01, 7.73739e-02, 5.12674e+00
1.65289e-01, 1.81890e-01, 1.73590e-01, 8.41068e-02, 5.06623e+00
1.81890e-01, 2.00152e-01, 1.91021e-01, 9.11887e-02, 4.99347e+00
2.00152e-01, 2.20240e-01, 2.10196e-01, 9.85526e-02, 4.90610e+00
2.20240e-01, 2.42336e-01, 2.31288e-01, 1.06094e-01, 4.80139e+00
2.42336e-01, 2.66642e-01, 2.54489e-01, 1.13660e-01, 4.67617e+00
2.66642e-01, 2.93379e-01, 2.80011e-01, 1.21033e-01, 4.52683e+00
2.93379e-01, 3.22790e-01, 3.08084e-01, 1.27916e-01, 4.34933e+00
3.22790e-01, 3.55141e-01, 3.38965e-01, 1.33912e-01, 4.13928e+00
3.55141e-01, 3.90728e-01, 3.72934e-01, 1.38505e-01, 3.89205e+00
3.90728e-01, 4.29873e-01, 4.10301e-01, 1.41043e-01, 3.60306e+00
