# time = 2.200000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 2.41493e-04, 1.20747e-04, 2.41464e-04, 9.99879e-01
2.41493e-04, 5.31286e-04, 3.86390e-04, 2.31912e-04, 8.00270e-01
5.31286e-04, 8.79036e-04, 7.05161e-04, 2.78188e-04, 7.99964e-01
8.79036e-04, 1.29634e-03, 1.08769e-03, 3.33672e-04, 7.99597e-01
1.29634e-03, 1.79710e-03, 1.54672e-03, 4.00186e-04, 7.99157e-01
1.79710e-03, 2.39801e-03, 2.09755e-03, 4.79906e-04, 7.98629e-01
2.39801e-03, 3.11911e-03, 2.75856e-03, 5.75431e-04, 7.97996e-01
3.11911e-03, 3.98442e-03, 3.55176e-03, 6.89861e-04, 7.97237e-01
3.98442e-03, 5.02280e-03, 4.50361e-03, 8.26888e-04, 7.96327e-01
5.02280e-03, 6.26885e-03, 5.64583e-03, 9.90908e-04, 7.95237e-01
6.26885e-03, 7.76412e-03, 7.01648e-03, 1.18714e-03, 7.93931e-01
7.76412e-03, 9.55843e-03, 8.66127e-03, 1.42176e-03, 7.92367e-01
9.55843e-03, 1.17116e-02, 1.06350e-02, 1.70208e-03, 7.90496e-01
1.17116e-02, 1.42954e-02, 1.30035e-02, 2.03671e-03, 7.88256e-01
1.42954e-02, 1.73960e-02, 1.58457e-02, 2.43575e-03, 7.85578e-01
1.73960e-02, 2.11167e-02, 1.92564e-02, 2.91099e-03, 7.82379e-01
2.11167e-02, 2.55815e-02, 2.33491e-02, 3.47614e-03, 7.78559e-01
2.55815e-02, 3.09393e-02, 2.82604e-02, 4.14695e-03, 7.74003e-01
3.09393e-02, 3.73687e-02, 3.41540e-02, 4.94146e-03, 7.68576e-01
3.73687e-02, 4.50839e-02, 4.12263e-02, 5.87995e-03, 7.62122e-01
4.50839e-02, 5.43422e-02, 4.97131e-02, 6.98499e-03, 7.54459e-01
5.43422e-02, 6.54521e-02, 5.98972e-02, 8.28111e-03, 7.45379e-01
6.54521e-02, 7.87841e-02, 7.21181e-02, 9.79427e-03, 7.34648e-01
7.87841e-02, 9.47824e-02, 8.67832e-02, 1.15508e-02, 7.22004e-01
9.47824e-02, 1.13980e-01, 1.04381e-01, 1.35760e-02, 7.07160e-01
