# time = 3.000000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 2.41493e-04, 1.20747e-04, 1.78305e-04, 7.38343e-01
2.41493e-04, 5.31286e-04, 3.86390e-04, 2.13894e-04, 7.38096e-01
5.31286e-04, 8.79036e-04, 7.05161e-04, 2.56570e-04, 7.37799e-01
8.79036e-04, 1.29634e-03, 1.08769e-03, 3.07735e-04, 7.37443e-01
1.29634e-03, 1.79710e-03, 1.54672e-03, 3.69068e-04, 7.37015e-01
1.79710e-03, 2.39801e-03, 2.09755e-03, 4.42574e-04, 7.36503e-01
2.39801e-03, 3.11911e-03, 2.75856e-03, 5.30646e-04, 7.35889e-01
3.11911e-03, 3.98442e-03, 3.55176e-03, 6.36139e-04, 7.35153e-01
3.98442e-03, 5.02280e-03, 4.50361e-03, 7.62450e-04, 7.34270e-01
5.02280e-03, 6.26885e-03, 5.64583e-03, 9.13622e-04, 7.33213e-01
6.26885e-03, 7.76412e-03, 7.01648e-03, 1.09445e-03, 7.31947e-01
7.76412e-03, 9.55843e-03, 8.66127e-03, 1.31062e-03, 7.30430e-01
9.55843e-03, 1.17116e-02, 1.06350e-02, 1.56884e-03, 7.28616e-01
1.17116e-02, 1.42954e-02, 1.30035e-02, 1.87700e-03, 7.26445e-01
1.42954e-02, 1.73960e-02, 1.58457e-02, 2.24436e-03, 7.23851e-01
1.73960e-02, 2.11167e-02, 1.92564e-02, 2.68169e-03, 7.20750e-01
2.11167e-02, 2.55815e-02, 2.33491e-02, 3.20153e-03, 7.17054e-01
2.55815e-02, 3.09393e-02, 2.82604e-02, 3.81819e-03, 7.12641e-01
3.09393e-02, 3.73687e-02, 3.41540e-02, 4.54810e-03, 7.07395e-01
3.73687e-02, 4.50839e-02, 4.12263e-02, 5.40957e-03, 7.01154e-01
4.50839e-02, 5.43422e-02, 4.97131e-02, 6.42295e-03, 6.93752e-01
5.43422e-02, 6.54521e-02, 5.98972e-02, 7.60991e-03, 6.84965e-01
6.54521e-02, 7.87841e-02, 7.21181e-02, 8.99435e-03, 6.74647e-01
7.87841e-02, 9.47824e-02, 8.67832e-02, 1.05983e-02, 6.62462e-01
9.47824e-02, 1.13980e-01, 1.04381e-01, 1.24439e-02, 6.48189e-01
1.13980e-01, 1.37018e-01, 1.25499e-01, 1.45490e-02, 6.31535e-01
1.37018e-01, 1.64663e-01, 1.50840e-01, 1.69246e-02, 6.12210e-01
1.64663e-01, 1.97837e-01, 1.81250e-01, 1.95704e-02, 5.89929e-01
1.97837e-01, 2.37646e-01, 2.17742e-01, 2.24698e-02, 5.64441e-01
2.37646e-01, 2.85417e-01, 2.61531e-01, 2.55702e-02, 5.35271e-01
2.85417e-01, 3.42742e-01, 3.14079e-01, 2.88467e-02, 5.03214e-01
3.42742e-01, 4.11531e-01, 3.77136e-01, 3.21406e-02, 4.67229e-01
