# time = 1.000000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 3.32107e-02, 1.66053e-02, 1.05177e-02, 3.16695e-01
3.32107e-02, 9.29899e-02, 6.31003e-02, 1.75126e-02, 2.92955e-01
9.29899e-02, 2.00592e-01, 1.46791e-01, 2.74076e-02, 2.54711e-01
2.00592e-01, 3.94277e-01, 2.97435e-01, 3.91251e-02, 2.02004e-01
3.94277e-01, 7.42909e-01, 5.68593e-01, 4.81684e-02, 1.38164e-01
7.42909e-01, 1.37045e+00, 1.05668e+00, 4.92929e-02, 7.85496e-02
1.37045e+00, 2.50002e+00, 1.93523e+00, 3.92831e-02, 3.47770e-02
2.50002e+00, 4.53324e+00, 3.51663e+00, 3.38477e-02, 1.66473e-02
4.53324e+00, 8.19304e+00, 6.36314e+00, 2.70214e-02, 7.38330e-03
8.19304e+00, 1.47807e+01, 1.14869e+01, 1.90955e-02, 2.89868e-03
1.47807e+01, 2.66384e+01, 2.07096e+01, 1.06038e-02, 8.94250e-04
2.66384e+01, 4.79824e+01, 3.73104e+01, 3.39140e-03, 1.58893e-04
4.79824e+01, 8.64015e+01, 6.71920e+01, 4.49365e-04, 1.16964e-05
8.64015e+01, 1.55556e+02, 1.20979e+02, 1.62545e-05, 2.35046e-07
1.55556e+02, 2.80034e+02, 2.17795e+02, 8.71390e-08, 7.00036e-10
2.80034e+02, 5.04094e+02, 3.92064e+02, 2.40779e-11, 1.07461e-13
5.04094e+02, 9.07403e+02, 7.05749e+02, 5.27788e-17, 1.30865e-19
9.07403e+02, 1.63336e+03, 1.27038e+03, 3.80230e-26, 5.23765e-29
1.63336e+03, 2.94008e+03, 2.28672e+03, 4.38859e-41, 3.35848e-44
2.94008e+03, 5.29218e+03, 4.11613e+03, 8.69414e-66, 3.69634e-69
5.29218e+03, 9.52595e+03, 7.40906e+03, 2.43634e-107, 5.75453e-111
9.52595e+03, 1.71467e+04, 1.33363e+04, 2.27205e-178, 2.98139e-182
1.71467e+04, 3.08642e+04, 2.40055e+04, 8.46212e-303, 6.16888e-307
3.08642e+04, 5.55555e+04, 4.32099e+04, 0.00000e+00, 0.00000e+00
5.55555e+04, 1.00000e+05, 7.77778e+04, 0.00000e+00, 0.00000e+00
