# time = 1.400000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 8.89110e-03, 4.44555e-03, 8.85169e-03, 9.95568e-01
8.89110e-03, 2.13386e-02, 1.51149e-02, 1.74238e-02, 1.39978e+00
2.13386e-02, 3.87652e-02, 3.00519e-02, 2.39350e-02, 1.37348e+00
3.87652e-02, 6.31624e-02, 5.09638e-02, 3.26143e-02, 1.33680e+00
6.31624e-02, 9.73185e-02, 8.02404e-02, 4.39948e-02, 1.28805e+00
9.73185e-02, 1.45137e-01, 1.21228e-01, 5.84269e-02, 1.22185e+00
1.45137e-01, 2.12083e-01, 1.78610e-01, 7.59942e-02, 1.13516e+00
2.12083e-01, 3.05807e-01, 2.58945e-01, 9.60243e-02, 1.02454e+00
3.05807e-01, 4.37021e-01, 3.71414e-01, 1.16397e-01, 8.87076e-01
4.37021e-01, 6.20720e-01, 5.28871e-01, 1.33241e-01, 7.25318e-01
6.20720e-01, 8.77900e-01, 7.49310e-01, 1.40777e-01, 5.47387e-01
8.77900e-01, 1.23795e+00, 1.05793e+00, 1.33035e-01, 3.69489e-01
1.23795e+00, 1.74202e+00, 1.48999e+00, 1.07596e-01, 2.13455e-01
1.74202e+00, 2.44772e+00, 2.09487e+00, 7.01819e-02, 9.94501e-02
2.44772e+00, 3.43570e+00, 2.94171e+00, 3.40612e-02, 3.44756e-02
3.43570e+00, 4.81887e+00, 4.12729e+00, 1.10686e-02, 8.00235e-03
4.81887e+00, 6.75531e+00, 5.78709e+00, 2.11145e-03, 1.09038e-03
6.75531e+00, 9.46633e+00, 8.11082e+00, 2.03699e-04, 7.51374e-05
9.46633e+00, 1.32618e+01, 1.13640e+01, 8.66295e-06, 2.28247e-06
1.32618e+01, 1.85753e+01, 1.59186e+01, 1.48173e-07, 2.78856e-08
1.85753e+01, 2.60144e+01, 2.22949e+01, 9.57453e-10, 1.28707e-10
2.60144e+01, 3.64290e+01, 3.12217e+01, 2.37156e-12, 2.27714e-13
3.64290e+01, 5.10095e+01, 4.37193e+01, 2.51657e-15, 1.72598e-16
5.10095e+01, 7.14222e+01, 6.12159e+01, 1.60523e-18, 7.86390e-20
7.14222e+01, 1.00000e+02, 8.57111e+01, 3.72008e-44, 1.30174e-45
