# time, 0, 1
0.00000e+00, 1.00000e+00, 1.01940e+00
1.00000e-02, 1.00914e+00, 1.00729e+00
2.00000e-02, 1.01801e+00, 9.95564e-01
3.00000e-02, 1.02661e+00, 9.84211e-01
4.00000e-02, 1.03497e+00, 9.73209e-01
5.00000e-02, 1.04307e+00, 9.62537e-01
6.00000e-02, 1.05094e+00, 9.52179e-01
7.00000e-02, 1.05857e+00, 9.42118e-01
8.00000e-02, 1.06598e+00, 9.32338e-01
9.00000e-02, 1.07316e+00, 9.22826e-01
1.00000e-01, 1.08013e+00, 9.13569e-01
1.10000e-01, 1.08688e+00, 9.04554e-01
1.20000e-01, 1.09344e+00, 8.95770e-01
1.30000e-01, 1.09979e+00, 8.87206e-01
1.40000e-01, 1.10595e+00, 8.78854e-01
1.50000e-01, 1.11191e+00, 8.70702e-01
1.60000e-01, 1.11770e+00, 8.62743e-01
1.70000e-01, 1.12330e+00, 8.54968e-01
1.80000e-01, 1.12873e+00, 8.47370e-01
1.90000e-01, 1.13398e+00, 8.39942e-01
2.00000e-01, 1.13907e+00, 8.32675e-01
2.10000e-01, 1.14399e+00, 8.25566e-01
2.20000e-01, 1.14875e+00, 8.18606e-01
2.30000e-01, 1.15336e+00, 8.11790e-01
2.40000e-01, 1.15781e+00, 8.05114e-01
2.50000e-01, 1.16212e+00, 7.98571e-01
2.60000e-01, 1.16628e+00, 7.92157e-01
2.70000e-01, 1.17029e+00, 7.85867e-01
2.80000e-01, 1.17417e+00, 7.79698e-01
2.90000e-01, 1.17792e+00, 7.73644e-01
3.00000e-01, 1.18153e+00, 7.67702e-01
3.10000e-01, 1.18501e+00, 7.61868e-01
3.20000e-01, 1.18837e+00, 7.56138e-01
3.30000e-01, 1.19160e+00, 7.50510e-01
3.40000e-01, 1.19472e+00, 7.44979e-01
3.50000e-01, 1.19771e+00, 7.39543e-01
3.60000e-01, 1.20060e+00, 7.34199e-01
3.70000e-01, 1.20337e+00, 7.28943e-01
3.80000e-01, 1.20602e+00, 7.23774e-01
3.90000e-01, 1.20858e+00, 7.18689e-01
4.00000e-01, 1.21103e+00, 7.13685e-01
4.10000e-01, 1.21337e+00, 7.08759e-01
4.20000e-01, 1.21562e+00, 7.03910e-01
4.30000e-01, 1.21777e+00, 6.99136e-01
4.40000e-01, 1.21982e+00, 6.94433e-01
4.50000e-01, 1.22178e+00, 6.89801e-01
4.60000e-01, 1.22365e+00, 6.85237e-01
4.70000e-01, 1.22543e+00, 6.80740e-01
4.80000e-01, 1.22712e+00, 6.76308e-01
4.90000e-01, 1.22873e+00, 6.71939e-01
5.00000e-01, 1.23026e+00, 6.67631e-01
5.10000e-01, 1.23170e+00, 6.63383e-01
5.20000e-01, 1.23307e+00, 6.59193e-01
5.30000e-01, 1.23436e+00, 6.55060e-01
5.40000e-01, 1.23557e+00, 6.50982e-01
5.50000e-01, 1.23671e+00, 6.46959e-01
5.60000e-01, 1.23778e+00, 6.42988e-01
5.70000e-01, 1.23878e+00, 6.39069e-01
5.80000e-01, 1.23970e+00, 6.35201e-01
5.90000e-01, 1.24056e+00, 6.31381e-01
6.00000e-01, 1.24136e+00, 6.27609e-01
6.10000e-01, 1.24209e+00, 6.23885e-01
6.20000e-01, 1.24276e+00, 6.20206e-01
6.30000e-01, 1.24337e+00, 6.16572e-01
6.40000e-01, 1.24392e+00, 6.12982e-01
6.50000e-01, 1.24441e+00, 6.09434e-01
6.60000e-01, 1.24484e+00, 6.05929e-01
6.70000e-01, 1.24521e+00, 6.02465e-01
6.80000e-01, 1.24554e+00, 5.99041e-01
6.90000e-01, 1.24581e+00, 5.95656e-01
7.00000e-01, 1.24602e+00, 5.92310e-01
7.10000e-01, 1.24619e+00, 5.89001e-01
7.20000e-01, 1.24631e+00, 5.85730e-01
7.30000e-01, 1.24638e+00, 5.82494e-01
7.40000e-01, 1.24640e+00, 5.79294e-01
7.50000e-01, 1.24638e+00, 5.76129e-01
7.60000e-01, 1.24631e+00, 5.72999e-01
7.70000e-01, 1.24620e+00, 5.69901e-01
7.80000e-01, 1.24604e+00, 5.66837e-01
7.90000e-01, 1.24584e+00, 5.63804e-01
8.00000e-01, 1.24561e+00, 5.60804e-01
8.10000e-01, 1.24533e+00, 5.57834e-01
8.20000e-01, 1.24501e+00, 5.54895e-01
8.30000e-01, 1.24466e+00, 5.51985e-01
8.40000e-01, 1.24427e+00, 5.49105e-01
8.50000e-01, 1.24384e+00, 5.46254e-01
8.60000e-01, 1.24338e+00, 5.43431e-01
8.70000e-01, 1.24288e+00, 5.40636e-01
8.80000e-01, 1.24235e+00, 5.37869e-01
8.90000e-01, 1.24178e+00, 5.35128e-01
9.00000e-01, 1.24119e+00, 5.32413e-01
9.10000e-01, 1.24056e+00, 5.29725e-01
9.20000e-01, 1.23991e+00, 5.27062e-01
9.30000e-01, 1.23922e+00, 5.24424e-01
9.40000e-01, 1.23850e+00, 5.21811e-01
9.50000e-01, 1.23776e+00, 5.19222e-01
9.60000e-01, 1.23699e+00, 5.16657e-01
9.70000e-01, 1.23619e+00, 5.14115e-01
9.80000e-01, 1.23537e+00, 5.11597e-01
9.90000e-01, 1.23452e+00, 5.09101e-01
1.00000e+00, 1.23365e+00, 5.06628e-01
