# time = 1.000000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 7.25710e-04, 3.62855e-04, 2.42714e-03, 3.34450e+00
7.25710e-04, 1.52399e-03, 1.12485e-03, 2.66721e-03, 3.34119e+00
1.52399e-03, 2.40210e-03, 1.96305e-03, 2.92750e-03, 3.33387e+00
2.40210e-03, 3.36802e-03, 2.88506e-03, 3.21522e-03, 3.32866e+00
3.36802e-03, 4.43053e-03, 3.89928e-03, 3.53036e-03, 3.32266e+00
4.43053e-03, 5.59929e-03, 5.01491e-03, 3.87459e-03, 3.31512e+00
5.59929e-03, 6.88493e-03, 6.24211e-03, 4.25390e-03, 3.30878e+00
6.88493e-03, 8.29914e-03, 7.59203e-03, 4.66909e-03, 3.30157e+00
8.29914e-03, 9.85476e-03, 9.07695e-03, 5.11653e-03, 3.28906e+00
9.85476e-03, 1.15659e-02, 1.07104e-02, 5.62107e-03, 3.28490e+00
1.15659e-02, 1.34482e-02, 1.25071e-02, 6.15004e-03, 3.26729e+00
1.34482e-02, 1.55188e-02, 1.44835e-02, 6.75093e-03, 3.26048e+00
1.55188e-02, 1.77964e-02, 1.66576e-02, 7.39471e-03, 3.24673e+00
1.77964e-02, 2.03017e-02, 1.90490e-02, 8.09642e-03, 3.23166e+00
2.03017e-02, 2.30576e-02, 2.16797e-02, 8.86483e-03, 3.21670e+00
2.30576e-02, 2.60891e-02, 2.45733e-02, 9.69898e-03, 3.19943e+00
2.60891e-02, 2.94237e-02, 2.77564e-02, 1.06155e-02, 3.18342e+00
2.94237e-02, 3.30918e-02, 3.12577e-02, 1.15744e-02, 3.15543e+00
3.30918e-02, 3.71267e-02, 3.51092e-02, 1.26881e-02, 3.14461e+00
3.71267e-02, 4.15650e-02, 3.93458e-02, 1.38114e-02, 3.11181e+00
4.15650e-02, 4.64472e-02, 4.40061e-02, 1.50852e-02, 3.08983e+00
4.64472e-02, 5.18177e-02, 4.91325e-02, 1.64293e-02, 3.05921e+00
5.18177e-02, 5.77252e-02, 5.47714e-02, 1.78669e-02, 3.02445e+00
5.77252e-02, 6.42234e-02, 6.09743e-02, 1.95001e-02, 3.00084e+00
6.42234e-02, 7.13714e-02, 6.77974e-02, 2.10989e-02, 2.95170e+00
7.13714e-02, 7.92343e-02, 7.53029e-02, 2.29752e-02, 2.92200e+00
