# time = 3.100000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 7.25710e-04, 3.62855e-04, 7.25447e-04, 9.99637e-01
7.25710e-04, 1.52399e-03, 1.12485e-03, 1.53007e-03, 1.91671e+00
1.52399e-03, 2.40210e-03, 1.96305e-03, 1.68102e-03, 1.91437e+00
2.40210e-03, 3.36802e-03, 2.88506e-03, 1.84664e-03, 1.91180e+00
3.36802e-03, 4.43053e-03, 3.89928e-03, 2.02837e-03, 1.90904e+00
4.43053e-03, 5.59929e-03, 5.01491e-03, 2.22765e-03, 1.90599e+00
5.59929e-03, 6.88493e-03, 6.24211e-03, 2.44598e-03, 1.90254e+00
6.88493e-03, 8.29914e-03, 7.59203e-03, 2.68532e-03, 1.89882e+00
8.29914e-03, 9.85476e-03, 9.07695e-03, 2.94768e-03, 1.89486e+00
9.85476e-03, 1.15659e-02, 1.07104e-02, 3.23452e-03, 1.89022e+00
1.15659e-02, 1.34482e-02, 1.25071e-02, 3.54901e-03, 1.88546e+00
1.34482e-02, 1.55188e-02, 1.44835e-02, 3.89258e-03, 1.87999e+00
1.55188e-02, 1.77964e-02, 1.66576e-02, 4.26867e-03, 1.87421e+00
1.77964e-02, 2.03017e-02, 1.90490e-02, 4.67879e-03, 1.86752e+00
2.03017e-02, 2.30576e-02, 2.16797e-02, 5.12781e-03, 1.86068e+00
2.30576e-02, 2.60891e-02, 2.45733e-02, 5.61654e-03, 1.85275e+00
2.60891e-02, 2.94237e-02, 2.77564e-02, 6.14989e-03, 1.84426e+00
2.94237e-02, 3.30918e-02, 3.12577e-02, 6.73092e-03, 1.83500e+00
3.30918e-02, 3.71267e-02, 3.51092e-02, 7.36288e-03, 1.82480e+00
3.71267e-02, 4.15650e-02, 3.93458e-02, 8.04908e-03, 1.81352e+00
4.15650e-02, 4.64472e-02, 4.40061e-02, 8.79534e-03, 1.80151e+00
4.64472e-02, 5.18177e-02, 4.91325e-02, 9.60328e-03, 1.78818e+00
5.18177e-02, 5.77252e-02, 5.47714e-02, 1.04771e-02, 1.77354e+00
5.77252e-02, 6.42234e-02, 6.09743e-02, 1.14227e-02, 1.75782e+00
6.42234e-02, 7.13714e-02, 6.77974e-02, 1.24406e-02, 1.74042e+00
7.13714e-02, 7.92343e-02, 7.53029e-02, 1.35381e-02, 1.72178e+00
7.92343e-02, 8.78834e-02, 8.35588e-02, 1.47141e-02, 1.70122e+00
8.78834e-02, 9.73975e-02, 9.26404e-02, 1.59753e-02, 1.67912e+00
9.73975e-02, 1.07863e-01, 1.02630e-01, 1.73209e-02, 1.65505e+00
1.07863e-01, 1.19375e-01, 1.13619e-01, 1.87511e-02, 1.62883e+00
1.19375e-01, 1.32038e-01, 1.25707e-01, 2.02684e-02, 1.60057e+00
1.32038e-01, 1.45968e-01, 1.39003e-01, 2.18699e-02, 1.57004e+00
1.45968e-01, 1.61290e-01, 1.53629e-01, 2.35557e-02, 1.53733e+00
1.61290e-01, 1.78145e-01, 1.69717e-01, 2.53144e-02, 1.50192e+00
1.78145e-01, 1.96685e-01, 1.87415e-01, 2.71401e-02, 1.46385e+00
1.96685e-01, 2.17079e-01, 2.06882e-01, 2.90264e-02, 1.42327e+00
2.17079e-01, 2.39513e-01, 2.28296e-01, 3.09557e-02, 1.37988e+00
2.39513e-01, 2.64190e-01, 2.51851e-01, 3.29080e-02, 1.33355e+00
2.64190e-01, 2.91335e-01, 2.77762e-01, 3.48673e-02, 1.28450e+00
2.91335e-01, 3.21194e-01, 3.06264e-01, 3.68032e-02, 1.23256e+00
3.21194e-01, 3.54039e-01, 3.37616e-01, 3.86871e-02, 1.17786e+00
3.54039e-01, 3.90168e-01, 3.72104e-01, 4.04823e-02, 1.12047e+00
3.90168e-01, 4.29911e-01, 4.10040e-01, 4.21499e-02, 1.06057e+00
4.29911e-01, 4.73628e-01, 4.51769e-01, 4.36460e-02, 9.98381e-01
4.73628e-01, 5.21716e-01, 4.97672e-01, 4.49234e-02, 9.34182e-01
5.21716e-01, 5.74614e-01, 5.48165e-01, 4.59286e-02, 8.68260e-01
5.74614e-01, 6.32801e-01, 6.03707e-01, 4.66148e-02, 8.01120e-01
6.32801e-01, 6.96806e-01, 6.64804e-01, 4.69321e-02, 7.33248e-01
6.96806e-01, 7.67213e-01, 7.32010e-01, 4.68330e-02, 6.65181e-01
7.67213e-01, 8.44660e-01, 8.05936e-01, 4.62804e-02, 5.97575e-01
8.44660e-01, 9.29852e-01, 8.87256e-01, 4.52458e-02, 5.31105e-01
9.29852e-01, 1.02356e+00, 9.76707e-01, 4.37145e-02, 4.66483e-01
1.02356e+00, 1.12664e+00, 1.07510e+00, 4.16909e-02, 4.04444e-01
1.12664e+00, 1.24003e+00, 1.18334e+00, 3.91944e-02, 3.45660e-01
1.24003e+00, 1.36476e+00, 1.30240e+00, 3.62703e-02, 2.90792e-01
1.36476e+00, 1.50197e+00, 1.43336e+00, 3.29887e-02, 2.40439e-01
1.50197e+00, 1.65289e+00, 1.57743e+00, 2.94374e-02, 1.95050e-01
1.65289e+00, 1.81890e+00, 1.73590e+00, 2.57229e-02, 1.54944e-01
1.81890e+00, 2.00152e+00, 1.91021e+00, 2.19641e-02, 1.20275e-01
2.00152e+00, 2.20240e+00, 2.10196e+00, 1.82843e-02, 9.10221e-02
2.20240e+00, 2.42336e+00, 2.31288e+00, 1.48016e-02, 6.69861e-02
2.42336e+00, 2.66642e+00, 2.54489e+00, 1.16196e-02, 4.78052e-02
2.66642e+00, 2.93379e+00, 2.80011e+00, 8.81856e-03, 3.29828e-02
2.93379e+00, 3.22790e+00, 3.08084e+00, 6.44857e-03, 2.19261e-02
3.22790e+00, 3.55141e+00, 3.38965e+00, 4.52676e-03, 1.39924e-02
3.55141e+00, 3.90728e+00, 3.72934e+00, 3.03818e-03, 8.53741e-03
3.90728e+00, 4.29873e+00, 4.10301e+00, 1.94099e-03, 4.95841e-03
4.29873e+00, 4.72933e+00, 4.51403e+00, 1.17466e-03, 2.72796e-03
