# time = 9.700000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 2.19794e-03, 1.09897e-03, 7.26593e-03, 3.30579e+00
2.19794e-03, 4.83546e-03, 3.51670e-03, 8.68965e-03, 3.29462e+00
4.83546e-03, 8.00049e-03, 6.41798e-03, 1.03558e-02, 3.27193e+00
8.00049e-03, 1.17985e-02, 9.89951e-03, 1.23470e-02, 3.25089e+00
1.17985e-02, 1.63562e-02, 1.40774e-02, 1.47269e-02, 3.23125e+00
1.63562e-02, 2.18253e-02, 1.90908e-02, 1.74982e-02, 3.19942e+00
2.18253e-02, 2.83884e-02, 2.51069e-02, 2.07335e-02, 3.15915e+00
2.83884e-02, 3.62640e-02, 3.23262e-02, 2.46429e-02, 3.12902e+00
3.62640e-02, 4.57147e-02, 4.09893e-02, 2.90883e-02, 3.07789e+00
4.57147e-02, 5.70556e-02, 5.13851e-02, 3.40913e-02, 3.00605e+00
5.70556e-02, 7.06646e-02, 6.38601e-02, 4.03239e-02, 2.96302e+00
7.06646e-02, 8.69955e-02, 7.88301e-02, 4.67738e-02, 2.86413e+00
8.69955e-02, 1.06593e-01, 9.67940e-02, 5.45663e-02, 2.78442e+00
1.06593e-01, 1.30109e-01, 1.18351e-01, 6.29465e-02, 2.67670e+00
1.30109e-01, 1.58329e-01, 1.44219e-01, 7.22477e-02, 2.56018e+00
1.58329e-01, 1.92192e-01, 1.75261e-01, 8.13508e-02, 2.40230e+00
1.92192e-01, 2.32829e-01, 2.12511e-01, 9.18956e-02, 2.26141e+00
2.32829e-01, 2.81592e-01, 2.57211e-01, 1.01178e-01, 2.07486e+00
2.81592e-01, 3.40109e-01, 3.10851e-01, 1.10394e-01, 1.88655e+00
3.40109e-01, 4.10329e-01, 3.75219e-01, 1.18293e-01, 1.68461e+00
4.10329e-01, 4.94592e-01, 4.52460e-01, 1.24400e-01, 1.47632e+00
4.94592e-01, 5.95709e-01, 5.45150e-01, 1.24023e-01, 1.22654e+00
5.95709e-01, 7.17048e-01, 6.56379e-01, 1.22705e-01, 1.01125e+00
7.17048e-01, 8.62656e-01, 7.89852e-01, 1.15622e-01, 7.94062e-01
8.62656e-01, 1.03739e+00, 9.50021e-01, 1.03856e-01, 5.94382e-01
1.03739e+00, 1.24706e+00, 1.14222e+00, 8.79892e-02, 4.19646e-01
1.24706e+00, 1.49867e+00, 1.37287e+00, 6.94366e-02, 2.75969e-01
1.49867e+00, 1.80060e+00, 1.64964e+00, 5.03800e-02, 1.66859e-01
1.80060e+00, 2.16292e+00, 1.98176e+00, 3.34685e-02, 9.23731e-02
2.16292e+00, 2.59770e+00, 2.38031e+00, 1.84632e-02, 4.24654e-02
2.59770e+00, 3.11944e+00, 2.85857e+00, 9.53353e-03, 1.82726e-02
3.11944e+00, 3.74553e+00, 3.43248e+00, 4.01559e-03, 6.41381e-03
3.74553e+00, 4.49683e+00, 4.12118e+00, 1.37307e-03, 1.82759e-03
4.49683e+00, 5.39839e+00, 4.94761e+00, 3.62099e-04, 4.01634e-04
5.39839e+00, 6.48027e+00, 5.93933e+00, 7.45032e-05, 6.88648e-05
6.48027e+00, 7.77852e+00, 7.12940e+00, 1.06873e-05, 8.23209e-06
7.77852e+00, 9.33643e+00, 8.55747e+00, 1.03790e-06, 6.66216e-07
9.33643e+00, 1.12059e+01, 1.02712e+01, 6.35416e-08, 3.39888e-08
1.12059e+01, 1.34493e+01, 1.23276e+01, 2.29614e-09, 1.02352e-09
1.34493e+01, 1.61413e+01, 1.47953e+01, 4.46959e-11, 1.66029e-11
1.61413e+01, 1.93718e+01, 1.77566e+01, 4.30880e-13, 1.33380e-13
1.93718e+01, 2.32484e+01, 2.13101e+01, 1.84084e-15, 4.74864e-16
2.32484e+01, 2.79002e+01, 2.55743e+01, 3.13083e-18, 6.73026e-19
2.79002e+01, 3.34825e+01, 3.06914e+01, 1.85159e-21, 3.31693e-22
3.34825e+01, 4.01812e+01, 3.68318e+01, 3.43283e-25, 5.12462e-26
4.01812e+01, 4.82196e+01, 4.42004e+01, 1.72530e-29, 2.14632e-30
4.82196e+01, 5.78657e+01, 5.30427e+01, 2.02842e-34, 2.10284e-35
5.78657e+01, 6.94411e+01, 6.36534e+01, 4.60600e-40, 3.97915e-41
6.94411e+01, 8.33315e+01, 7.63863e+01, 1.62086e-46, 1.16689e-47
8.33315e+01, 1.00000e+02, 9.16658e+01, 6.36675e-54, 3.81963e-55
