# time = 7.000000000000001e-01# start, end, pivot, particles, density
0.00000e+00, 2.19794e-03, 1.09897e-03, 2.19552e-03, 9.98902e-01
2.19794e-03, 4.83546e-03, 3.51670e-03, 7.29246e-03, 2.76489e+00
4.83546e-03, 8.00049e-03, 6.41798e-03, 8.69964e-03, 2.74868e+00
8.00049e-03, 1.17985e-02, 9.89951e-03, 1.03726e-02, 2.73103e+00
1.17985e-02, 1.63562e-02, 1.40774e-02, 1.23423e-02, 2.70804e+00
1.63562e-02, 2.18253e-02, 1.90908e-02, 1.46661e-02, 2.68159e+00
2.18253e-02, 2.83884e-02, 2.51069e-02, 1.73961e-02, 2.65063e+00
2.83884e-02, 3.62640e-02, 3.23262e-02, 2.05836e-02, 2.61358e+00
3.62640e-02, 4.57147e-02, 4.09893e-02, 2.42744e-02, 2.56852e+00
4.57147e-02, 5.70556e-02, 5.13851e-02, 2.85653e-02, 2.51879e+00
5.70556e-02, 7.06646e-02, 6.38601e-02, 3.34372e-02, 2.45699e+00
7.06646e-02, 8.69955e-02, 7.88301e-02, 3.89622e-02, 2.38580e+00
8.69955e-02, 1.06593e-01, 9.67940e-02, 4.51549e-02, 2.30417e+00
1.06593e-01, 1.30109e-01, 1.18351e-01, 5.19357e-02, 2.20849e+00
1.30109e-01, 1.58329e-01, 1.44219e-01, 5.92545e-02, 2.09975e+00
1.58329e-01, 1.92192e-01, 1.75261e-01, 6.69397e-02, 1.97674e+00
1.92192e-01, 2.32829e-01, 2.12511e-01, 7.46536e-02, 1.83711e+00
2.32829e-01, 2.81592e-01, 2.57211e-01, 8.20784e-02, 1.68319e+00
2.81592e-01, 3.40109e-01, 3.10851e-01, 8.86816e-02, 1.51550e+00
3.40109e-01, 4.10329e-01, 3.75219e-01, 9.38654e-02, 1.33674e+00
4.10329e-01, 4.94592e-01, 4.52460e-01, 9.68047e-02, 1.14883e+00
4.94592e-01, 5.95709e-01, 5.45150e-01, 9.68819e-02, 9.58123e-01
5.95709e-01, 7.17048e-01, 6.56379e-01, 9.35083e-02, 7.70633e-01
7.17048e-01, 8.62656e-01, 7.89852e-01, 8.64109e-02, 5.93450e-01
8.62656e-01, 1.03739e+00, 9.50021e-01, 7.57986e-02, 4.33806e-01
1.03739e+00, 1.24706e+00, 1.14222e+00, 6.24714e-02, 2.97944e-01
1.24706e+00, 1.49867e+00, 1.37287e+00, 4.77920e-02, 1.89945e-01
1.49867e+00, 1.80060e+00, 1.64964e+00, 3.34549e-02, 1.10803e-01
1.80060e+00, 2.16292e+00, 1.98176e+00, 2.10712e-02, 5.81565e-02
2.16292e+00, 2.59770e+00, 2.38031e+00, 1.17093e-02, 2.69314e-02
2.59770e+00, 3.11944e+00, 2.85857e+00, 5.61244e-03, 1.07572e-02
3.11944e+00, 3.74553e+00, 3.43248e+00, 2.26102e-03, 3.61135e-03
3.74553e+00, 4.49683e+00, 4.12118e+00, 7.43438e-04, 9.89532e-04
4.49683e+00, 5.39839e+00, 4.94761e+00, 1.93056e-04, 2.14134e-04
5.39839e+00, 6.48027e+00, 5.93933e+00, 3.81717e-05, 3.52828e-05
6.48027e+00, 7.77852e+00, 7.12940e+00, 5.52024e-06, 4.25206e-06
7.77852e+00, 9.33643e+00, 8.55747e+00, 5.58955e-07, 3.58787e-07
9.33643e+00, 1.12059e+01, 1.02712e+01, 3.78308e-08, 2.02360e-08
1.12059e+01, 1.34493e+01, 1.23276e+01, 1.63201e-09, 7.27477e-10
1.34493e+01, 1.61413e+01, 1.47953e+01, 4.28890e-11, 1.59317e-11
1.61413e+01, 1.93718e+01, 1.77566e+01, 6.61883e-13, 2.04888e-13
1.93718e+01, 2.32484e+01, 2.13101e+01, 5.89050e-15, 1.51952e-15
2.32484e+01, 2.79002e+01, 2.55743e+01, 3.05665e-17, 6.57080e-18
2.79002e+01, 3.34825e+01, 3.06914e+01, 9.63071e-20, 1.72524e-20
3.34825e+01, 4.01812e+01, 3.68318e+01, 1.93785e-22, 2.89287e-23
4.01812e+01, 4.82196e+01, 4.42004e+01, 2.58247e-25, 3.21265e-26
4.82196e+01, 5.78657e+01, 5.30427e+01, 2.48372e-28, 2.57484e-29
5.78657e+01, 6.94411e+01, 6.36534e+01, 2.00019e-31, 1.72797e-32
6.94411e+01, 8.33315e+01, 7.63863e+01, 1.34971e-34, 9.71688e-36
8.33315e+01, 1.00000e+02, 9.16658e+01, 3.72008e-44, 2.23180e-45
