# time = 8.000000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 2.41493e-04, 1.20747e-04, 1.03422e-04, 4.28261e-01
2.41493e-04, 5.31286e-04, 3.86390e-04, 1.24053e-04, 4.28076e-01
5.31286e-04, 8.79036e-04, 7.05161e-04, 1.48786e-04, 4.27853e-01
8.79036e-04, 1.29634e-03, 1.08769e-03, 1.78432e-04, 4.27586e-01
1.29634e-03, 1.79710e-03, 1.54672e-03, 2.13958e-04, 4.27266e-01
1.79710e-03, 2.39801e-03, 2.09755e-03, 2.56519e-04, 4.26882e-01
2.39801e-03, 3.11911e-03, 2.75856e-03, 3.07491e-04, 4.26423e-01
3.11911e-03, 3.98442e-03, 3.55176e-03, 3.68513e-04, 4.25872e-01
3.98442e-03, 5.02280e-03, 4.50361e-03, 4.41530e-04, 4.25211e-01
5.02280e-03, 6.26885e-03, 5.64583e-03, 5.28851e-04, 4.24421e-01
6.26885e-03, 7.76412e-03, 7.01648e-03, 6.33207e-04, 4.23475e-01
7.76412e-03, 9.55843e-03, 8.66127e-03, 7.57815e-04, 4.22342e-01
9.55843e-03, 1.17116e-02, 1.06350e-02, 9.06466e-04, 4.20989e-01
1.17116e-02, 1.42954e-02, 1.30035e-02, 1.08358e-03, 4.19371e-01
1.42954e-02, 1.73960e-02, 1.58457e-02, 1.29431e-03, 4.17441e-01
1.73960e-02, 2.11167e-02, 1.92564e-02, 1.54459e-03, 4.15136e-01
2.11167e-02, 2.55815e-02, 2.33491e-02, 1.84129e-03, 4.12397e-01
2.55815e-02, 3.09393e-02, 2.82604e-02, 2.19204e-03, 4.09131e-01
3.09393e-02, 3.73687e-02, 3.41540e-02, 2.60558e-03, 4.05262e-01
3.73687e-02, 4.50839e-02, 4.12263e-02, 3.09129e-03, 4.00673e-01
4.50839e-02, 5.43422e-02, 4.97131e-02, 3.65935e-03, 3.95252e-01
5.43422e-02, 6.54521e-02, 5.98972e-02, 4.31990e-03, 3.88832e-01
6.54521e-02, 7.87841e-02, 7.21181e-02, 5.08443e-03, 3.81373e-01
7.87841e-02, 9.47824e-02, 8.67832e-02, 5.96087e-03, 3.72594e-01
9.47824e-02, 1.13980e-01, 1.04381e-01, 6.95739e-03, 3.62402e-01
