# time = 4.900000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 4.82987e-08, 2.41493e-08, 2.02820e-31, 4.19928e-24
4.82987e-08, 1.06257e-07, 7.72779e-08, 3.79563e-30, 6.54888e-23
1.06257e-07, 1.75807e-07, 1.41032e-07, 2.29607e-29, 3.30132e-22
1.75807e-07, 2.59267e-07, 2.17537e-07, 9.23896e-29, 1.10699e-21
2.59267e-07, 3.59420e-07, 3.09343e-07, 3.02344e-28, 3.01885e-21
3.59420e-07, 4.79602e-07, 4.19511e-07, 8.74171e-28, 7.27369e-21
4.79602e-07, 6.23821e-07, 5.51712e-07, 2.32958e-27, 1.61531e-20
6.23821e-07, 7.96884e-07, 7.10353e-07, 5.86413e-27, 3.38844e-20
7.96884e-07, 1.00456e-06, 9.00722e-07, 1.41612e-26, 6.81891e-20
1.00456e-06, 1.25377e-06, 1.12917e-06, 3.31493e-26, 1.33017e-19
1.25377e-06, 1.55282e-06, 1.40330e-06, 7.57673e-26, 2.53357e-19
1.55282e-06, 1.91169e-06, 1.73225e-06, 1.69984e-25, 4.73675e-19
1.91169e-06, 2.34232e-06, 2.12700e-06, 3.75800e-25, 8.72663e-19
2.34232e-06, 2.85909e-06, 2.60070e-06, 8.21139e-25, 1.58900e-18
2.85909e-06, 3.47920e-06, 3.16914e-06, 1.77740e-24, 2.86624e-18
3.47920e-06, 4.22334e-06, 3.85127e-06, 3.81806e-24, 5.13084e-18
4.22334e-06, 5.11631e-06, 4.66982e-06, 8.15091e-24, 9.12790e-18
5.11631e-06, 6.18787e-06, 5.65209e-06, 1.73129e-23, 1.61567e-17
6.18787e-06, 7.47374e-06, 6.83080e-06, 3.66209e-23, 2.84794e-17
7.47374e-06, 9.01679e-06, 8.24526e-06, 7.71978e-23, 5.00294e-17
9.01679e-06, 1.08684e-05, 9.94261e-06, 1.62278e-22, 8.76392e-17
1.08684e-05, 1.30904e-05, 1.19794e-05, 3.40332e-22, 1.53166e-16
1.30904e-05, 1.57568e-05, 1.44236e-05, 7.12383e-22, 2.67172e-16
1.57568e-05, 1.89565e-05, 1.73566e-05, 1.48879e-21, 4.65295e-16
