# time = 4.000000000000000e-02# start, end, pivot, particles, density
0.00000e+00, 4.82987e-08, 2.41493e-08, 8.08873e-30, 1.67473e-22
4.82987e-08, 1.06257e-07, 7.72779e-08, 1.78729e-28, 3.08374e-21
1.06257e-07, 1.75807e-07, 1.41032e-07, 1.20094e-27, 1.72673e-20
1.75807e-07, 2.59267e-07, 2.17537e-07, 5.14032e-27, 6.15901e-20
2.59267e-07, 3.59420e-07, 3.09343e-07, 1.74951e-26, 1.74685e-19
3.59420e-07, 4.79602e-07, 4.19511e-07, 5.19485e-26, 4.32247e-19
4.79602e-07, 6.23821e-07, 5.51712e-07, 1.41085e-25, 9.78269e-19
6.23821e-07, 7.96884e-07, 7.10353e-07, 3.60135e-25, 2.08095e-18
7.96884e-07, 1.00456e-06, 9.00722e-07, 8.78902e-25, 4.23209e-18
1.00456e-06, 1.25377e-06, 1.12917e-06, 2.07416e-24, 8.32293e-18
1.25377e-06, 1.55282e-06, 1.40330e-06, 4.77103e-24, 1.59538e-17
1.55282e-06, 1.91169e-06, 1.73225e-06, 1.07579e-23, 2.99776e-17
1.91169e-06, 2.34232e-06, 2.12700e-06, 2.38793e-23, 5.54513e-17
2.34232e-06, 2.85909e-06, 2.60070e-06, 5.23467e-23, 1.01297e-16
2.85909e-06, 3.47920e-06, 3.16914e-06, 1.13605e-22, 1.83200e-16
3.47920e-06, 4.22334e-06, 3.85127e-06, 2.44560e-22, 3.28648e-16
4.22334e-06, 5.11631e-06, 4.66982e-06, 5.23009e-22, 5.85698e-16
5.11631e-06, 6.18787e-06, 5.65209e-06, 1.11249e-21, 1.03819e-15
6.18787e-06, 7.47374e-06, 6.83080e-06, 2.35596e-21, 1.83219e-15
7.47374e-06, 9.01679e-06, 8.24526e-06, 4.97126e-21, 3.22171e-15
9.01679e-06, 1.08684e-05, 9.94261e-06, 1.04585e-20, 5.64818e-15
1.08684e-05, 1.30904e-05, 1.19794e-05, 2.19484e-20, 9.87782e-15
1.30904e-05, 1.57568e-05, 1.44236e-05, 4.59676e-20, 1.72397e-14
1.57568e-05, 1.89565e-05, 1.73566e-05, 9.61101e-20, 3.00376e-14
1.89565e-05, 2.27961e-05, 2.08763e-05, 2.00669e-19, 5.22630e-14
2.27961e-05, 2.74036e-05, 2.50998e-05, 4.18492e-19, 9.08281e-14
2.74036e-05, 3.29326e-05, 3.01681e-05, 8.71919e-19, 1.57699e-13
3.29326e-05, 3.95674e-05, 3.62500e-05, 1.81517e-18, 2.73583e-13
3.95674e-05, 4.75292e-05, 4.35483e-05, 3.77634e-18, 4.74308e-13
4.75292e-05, 5.70833e-05, 5.23063e-05, 7.85206e-18, 8.21849e-13
5.70833e-05, 6.85483e-05, 6.28158e-05, 1.63191e-17, 1.42339e-12
6.85483e-05, 8.23063e-05, 7.54273e-05, 3.39033e-17, 2.46427e-12
8.23063e-05, 9.88158e-05, 9.05610e-05, 7.04123e-17, 4.26494e-12
9.88158e-05, 1.18627e-04, 1.08722e-04, 1.46197e-16, 7.37942e-12
1.18627e-04, 1.42401e-04, 1.30514e-04, 3.03481e-16, 1.27654e-11
1.42401e-04, 1.70930e-04, 1.56665e-04, 6.29858e-16, 2.20782e-11
1.70930e-04, 2.05164e-04, 1.88047e-04, 1.30703e-15, 3.81791e-11
2.05164e-04, 2.46245e-04, 2.25704e-04, 2.71188e-15, 6.60129e-11
2.46245e-04, 2.95542e-04, 2.70893e-04, 5.62607e-15, 1.14126e-10
2.95542e-04, 3.54699e-04, 3.25120e-04, 1.16707e-14, 1.97285e-10
3.54699e-04, 4.25687e-04, 3.90193e-04, 2.42078e-14, 3.41012e-10
4.25687e-04, 5.10872e-04, 4.68280e-04, 5.02087e-14, 5.89403e-10
5.10872e-04, 6.13095e-04, 5.61984e-04, 1.04130e-13, 1.01865e-09
6.13095e-04, 7.35763e-04, 6.74429e-04, 2.15945e-13, 1.76041e-09
7.35763e-04, 8.82963e-04, 8.09363e-04, 4.47802e-13, 3.04212e-09
8.82963e-04, 1.05960e-03, 9.71284e-04, 9.28549e-13, 5.25670e-09
1.05960e-03, 1.27157e-03, 1.16559e-03, 1.92530e-12, 9.08294e-09
1.27157e-03, 1.52594e-03, 1.39876e-03, 3.99179e-12, 1.56933e-08
1.52594e-03, 1.83117e-03, 1.67855e-03, 8.27576e-12, 2.71127e-08
1.83117e-03, 2.19745e-03, 2.01431e-03, 1.71561e-11, 4.68383e-08
2.19745e-03, 2.63699e-03, 2.41722e-03, 3.55626e-11, 8.09088e-08
2.63699e-03, 3.16444e-03, 2.90072e-03, 7.37106e-11, 1.39750e-07
3.16444e-03, 3.79738e-03, 3.48091e-03, 1.52764e-10, 2.41358e-07
3.79738e-03, 4.55690e-03, 4.17714e-03, 3.16562e-10, 4.16790e-07
4.55690e-03, 5.46833e-03, 5.01262e-03, 6.55893e-10, 7.19632e-07
5.46833e-03, 6.56204e-03, 6.01519e-03, 1.35873e-09, 1.24231e-06
6.56204e-03, 7.87450e-03, 7.21827e-03, 2.81413e-09, 2.14417e-06
7.87450e-03, 9.44945e-03, 8.66198e-03, 5.82706e-09, 3.69984e-06
9.44945e-03, 1.13394e-02, 1.03944e-02, 1.20622e-08, 6.38235e-06
1.13394e-02, 1.36073e-02, 1.24734e-02, 2.49606e-08, 1.10059e-05
1.36073e-02, 1.63288e-02, 1.49681e-02, 5.16298e-08, 1.89710e-05
1.63288e-02, 1.95946e-02, 1.79617e-02, 1.06740e-07, 3.26842e-05
1.95946e-02, 2.35136e-02, 2.15541e-02, 2.20545e-07, 5.62761e-05
2.35136e-02, 2.82164e-02, 2.58650e-02, 4.55357e-07, 9.68274e-05
2.82164e-02, 3.38597e-02, 3.10381e-02, 9.39362e-07, 1.66455e-04
3.38597e-02, 4.06317e-02, 3.72457e-02, 1.93582e-06, 2.85856e-04
4.06317e-02, 4.87581e-02, 4.46949e-02, 3.98433e-06, 4.90296e-04
4.87581e-02, 5.85098e-02, 5.36339e-02, 8.18842e-06, 8.39695e-04
5.85098e-02, 7.02118e-02, 6.43608e-02, 1.67984e-05, 1.43552e-03
7.02118e-02, 8.42542e-02, 7.72330e-02, 3.43879e-05, 2.44886e-03
8.42542e-02, 1.01105e-01, 9.26796e-02, 7.02142e-05, 4.16680e-03
1.01105e-01, 1.21326e-01, 1.11216e-01, 1.42923e-04, 7.06805e-03
1.21326e-01, 1.45591e-01, 1.33459e-01, 2.89850e-04, 1.19451e-02
1.45591e-01, 1.74710e-01, 1.60151e-01, 5.85212e-04, 2.00977e-02
1.74710e-01, 2.09652e-01, 1.92181e-01, 1.17527e-03, 3.36349e-02
2.09652e-01, 2.51582e-01, 2.30617e-01, 2.34522e-03, 5.59313e-02
2.51582e-01, 3.01899e-01, 2.76740e-01, 4.64406e-03, 9.22971e-02
3.01899e-01, 3.62278e-01, 3.32088e-01, 9.11202e-03, 1.50912e-01
3.62278e-01, 4.34734e-01, 3.98506e-01, 1.76822e-02, 2.44042e-01
4.34734e-01, 5.21681e-01, 4.78207e-01, 3.38617e-02, 3.89453e-01
5.21681e-01, 6.26017e-01, 5.73849e-01, 6.38242e-02, 6.11717e-01
6.26017e-01, 7.51221e-01, 6.88619e-01, 1.18030e-01, 9.42709e-01
7.51221e-01, 9.01465e-01, 8.26343e-01, 2.13349e-01, 1.42001e+00
9.01465e-01, 1.08176e+00, 9.91611e-01, 3.75238e-01, 2.08127e+00
1.08176e+00, 1.29811e+00, 1.18993e+00, 6.38687e-01, 2.95208e+00
1.29811e+00, 1.55773e+00, 1.42792e+00, 1.04524e+00, 4.02602e+00
