# time = 7.700000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 7.25710e-04, 3.62855e-04, 2.18371e-03, 3.00907e+00
7.25710e-04, 1.52399e-03, 1.12485e-03, 2.39960e-03, 3.00596e+00
1.52399e-03, 2.40210e-03, 1.96305e-03, 2.63443e-03, 3.00012e+00
2.40210e-03, 3.36802e-03, 2.88506e-03, 2.89352e-03, 2.99561e+00
3.36802e-03, 4.43053e-03, 3.89928e-03, 3.17748e-03, 2.99054e+00
4.43053e-03, 5.59929e-03, 5.01491e-03, 3.48770e-03, 2.98410e+00
5.59929e-03, 6.88493e-03, 6.24211e-03, 3.82926e-03, 2.97849e+00
6.88493e-03, 8.29914e-03, 7.59203e-03, 4.20360e-03, 2.97242e+00
8.29914e-03, 9.85476e-03, 9.07695e-03, 4.60792e-03, 2.96210e+00
9.85476e-03, 1.15659e-02, 1.07104e-02, 5.06120e-03, 2.95771e+00
1.15659e-02, 1.34482e-02, 1.25071e-02, 5.54110e-03, 2.94379e+00
1.34482e-02, 1.55188e-02, 1.44835e-02, 6.08136e-03, 2.93710e+00
1.55188e-02, 1.77964e-02, 1.66576e-02, 6.66317e-03, 2.92554e+00
1.77964e-02, 2.03017e-02, 1.90490e-02, 7.29785e-03, 2.91291e+00
2.03017e-02, 2.30576e-02, 2.16797e-02, 7.99235e-03, 2.90011e+00
2.30576e-02, 2.60891e-02, 2.45733e-02, 8.74598e-03, 2.88506e+00
2.60891e-02, 2.94237e-02, 2.77564e-02, 9.57487e-03, 2.87136e+00
2.94237e-02, 3.30918e-02, 3.12577e-02, 1.04482e-02, 2.84840e+00
3.30918e-02, 3.71267e-02, 3.51092e-02, 1.14475e-02, 2.83712e+00
3.71267e-02, 4.15650e-02, 3.93458e-02, 1.24764e-02, 2.81103e+00
4.15650e-02, 4.64472e-02, 4.40061e-02, 1.36279e-02, 2.79133e+00
4.64472e-02, 5.18177e-02, 4.91325e-02, 1.48499e-02, 2.76513e+00
5.18177e-02, 5.77252e-02, 5.47714e-02, 1.61612e-02, 2.73572e+00
5.77252e-02, 6.42234e-02, 6.09743e-02, 1.76398e-02, 2.71455e+00
6.42234e-02, 7.13714e-02, 6.77974e-02, 1.91127e-02, 2.67384e+00
7.13714e-02, 7.92343e-02, 7.53029e-02, 2.08101e-02, 2.64663e+00
7.92343e-02, 8.78834e-02, 8.35588e-02, 2.25205e-02, 2.60379e+00
8.78834e-02, 9.73975e-02, 9.26404e-02, 2.43952e-02, 2.56412e+00
9.73975e-02, 1.07863e-01, 1.02630e-01, 2.63743e-02, 2.52013e+00
1.07863e-01, 1.19375e-01, 1.13619e-01, 2.85208e-02, 2.47749e+00
1.19375e-01, 1.32038e-01, 1.25707e-01, 3.06652e-02, 2.42160e+00
1.32038e-01, 1.45968e-01, 1.39003e-01, 3.29210e-02, 2.36339e+00
1.45968e-01, 1.61290e-01, 1.53629e-01, 3.54654e-02, 2.31460e+00
1.61290e-01, 1.78145e-01, 1.69717e-01, 3.78238e-02, 2.24411e+00
1.78145e-01, 1.96685e-01, 1.87415e-01, 4.03154e-02, 2.17449e+00
1.96685e-01, 2.17079e-01, 2.06882e-01, 4.28932e-02, 2.10320e+00
2.17079e-01, 2.39513e-01, 2.28296e-01, 4.56626e-02, 2.03545e+00
2.39513e-01, 2.64190e-01, 2.51851e-01, 4.79139e-02, 1.94164e+00
2.64190e-01, 2.91335e-01, 2.77762e-01, 5.06241e-02, 1.86497e+00
2.91335e-01, 3.21194e-01, 3.06264e-01, 5.30577e-02, 1.77693e+00
3.21194e-01, 3.54039e-01, 3.37616e-01, 5.51827e-02, 1.68009e+00
3.54039e-01, 3.90168e-01, 3.72104e-01, 5.71528e-02, 1.58188e+00
3.90168e-01, 4.29911e-01, 4.10040e-01, 5.87257e-02, 1.47765e+00
4.29911e-01, 4.73628e-01, 4.51769e-01, 6.03058e-02, 1.37947e+00
4.73628e-01, 5.21716e-01, 4.97672e-01, 6.11446e-02, 1.27150e+00
5.21716e-01, 5.74614e-01, 5.48165e-01, 6.16860e-02, 1.16615e+00
5.74614e-01, 6.32801e-01, 6.03707e-01, 6.16310e-02, 1.05919e+00
6.32801e-01, 6.96806e-01, 6.64804e-01, 6.11820e-02, 9.55883e-01
6.96806e-01, 7.67213e-01, 7.32010e-01, 5.96428e-02, 8.47122e-01
7.67213e-01, 8.44660e-01, 8.05936e-01, 5.77205e-02, 7.45290e-01
8.44660e-01, 9.29852e-01, 8.87256e-01, 5.52137e-02, 6.48112e-01
9.29852e-01, 1.02356e+00, 9.76707e-01, 5.20108e-02, 5.55014e-01
1.02356e+00, 1.12664e+00, 1.07510e+00, 4.82441e-02, 4.68017e-01
1.12664e+00, 1.24003e+00, 1.18334e+00, 4.39814e-02, 3.87876e-01
1.24003e+00, 1.36476e+00, 1.30240e+00, 3.93540e-02, 3.15516e-01
1.36476e+00, 1.50197e+00, 1.43336e+00, 3.44866e-02, 2.51356e-01
1.50197e+00, 1.65289e+00, 1.57743e+00, 2.95950e-02, 1.96095e-01
1.65289e+00, 1.81890e+00, 1.73590e+00, 2.46206e-02, 1.48304e-01
1.81890e+00, 2.00152e+00, 1.91021e+00, 2.00451e-02, 1.09767e-01
2.00152e+00, 2.20240e+00, 2.10196e+00, 1.57969e-02, 7.86395e-02
2.20240e+00, 2.42336e+00, 2.31288e+00, 1.20380e-02, 5.44793e-02
2.42336e+00, 2.66642e+00, 2.54489e+00, 8.84024e-03, 3.63703e-02
2.66642e+00, 2.93379e+00, 2.80011e+00, 6.23221e-03, 2.33095e-02
2.93379e+00, 3.22790e+00, 3.08084e+00, 4.20138e-03, 1.42853e-02
3.22790e+00, 3.55141e+00, 3.38965e+00, 2.69551e-03, 8.33195e-03
3.55141e+00, 3.90728e+00, 3.72934e+00, 1.63777e-03, 4.60220e-03
3.90728e+00, 4.29873e+00, 4.10301e+00, 9.37173e-04, 2.39408e-03
4.29873e+00, 4.72933e+00, 4.51403e+00, 5.02104e-04, 1.16606e-03
4.72933e+00, 5.20299e+00, 4.96616e+00, 2.50132e-04, 5.28084e-04
5.20299e+00, 5.72401e+00, 5.46350e+00, 1.15045e-04, 2.20804e-04
5.72401e+00, 6.29714e+00, 6.01058e+00, 4.84559e-05, 8.45465e-05
6.29714e+00, 6.92758e+00, 6.61236e+00, 1.85316e-05, 2.93947e-05
6.92758e+00, 7.62106e+00, 7.27432e+00, 6.37280e-06, 9.18955e-06
7.62106e+00, 8.38390e+00, 8.00248e+00, 1.94995e-06, 2.55619e-06
8.38390e+00, 9.22301e+00, 8.80345e+00, 5.24976e-07, 6.25630e-07
9.22301e+00, 1.01460e+01, 9.68453e+00, 1.22802e-07, 1.33043e-07
1.01460e+01, 1.11614e+01, 1.06537e+01, 2.46226e-08, 2.42509e-08
1.11614e+01, 1.22782e+01, 1.17198e+01, 4.17008e-09, 3.73375e-09
