# time = 8.000000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 2.19794e-03, 1.09897e-03, 2.19552e-03, 9.98902e-01
2.19794e-03, 4.83546e-03, 3.51670e-03, 7.72594e-03, 2.92924e+00
4.83546e-03, 8.00049e-03, 6.41798e-03, 9.21388e-03, 2.91115e+00
8.00049e-03, 1.17985e-02, 9.89951e-03, 1.09828e-02, 2.89170e+00
1.17985e-02, 1.63562e-02, 1.40774e-02, 1.30627e-02, 2.86611e+00
1.63562e-02, 2.18253e-02, 1.90908e-02, 1.55149e-02, 2.83679e+00
2.18253e-02, 2.83884e-02, 2.51069e-02, 1.83931e-02, 2.80255e+00
2.83884e-02, 3.62640e-02, 3.23262e-02, 2.17489e-02, 2.76155e+00
3.62640e-02, 4.57147e-02, 4.09893e-02, 2.56263e-02, 2.71156e+00
4.57147e-02, 5.70556e-02, 5.13851e-02, 3.01308e-02, 2.65683e+00
5.70556e-02, 7.06646e-02, 6.38601e-02, 3.52264e-02, 2.58845e+00
7.06646e-02, 8.69955e-02, 7.88301e-02, 4.09893e-02, 2.50993e+00
8.69955e-02, 1.06593e-01, 9.67940e-02, 4.74275e-02, 2.42014e+00
1.06593e-01, 1.30109e-01, 1.18351e-01, 5.44385e-02, 2.31491e+00
1.30109e-01, 1.58329e-01, 1.44219e-01, 6.19620e-02, 2.19570e+00
1.58329e-01, 1.92192e-01, 1.75261e-01, 6.98007e-02, 2.06123e+00
1.92192e-01, 2.32829e-01, 2.12511e-01, 7.75710e-02, 1.90890e+00
2.32829e-01, 2.81592e-01, 2.57211e-01, 8.49321e-02, 1.74171e+00
2.81592e-01, 3.40109e-01, 3.10851e-01, 9.13093e-02, 1.56040e+00
3.40109e-01, 4.10329e-01, 3.75219e-01, 9.60767e-02, 1.36823e+00
4.10329e-01, 4.94592e-01, 4.52460e-01, 9.83725e-02, 1.16744e+00
4.94592e-01, 5.95709e-01, 5.45150e-01, 9.76066e-02, 9.65289e-01
5.95709e-01, 7.17048e-01, 6.56379e-01, 9.32413e-02, 7.68432e-01
7.17048e-01, 8.62656e-01, 7.89852e-01, 8.51077e-02, 5.84500e-01
8.62656e-01, 1.03739e+00, 9.50021e-01, 7.35633e-02, 4.21013e-01
1.03739e+00, 1.24706e+00, 1.14222e+00, 5.95737e-02, 2.84124e-01
1.24706e+00, 1.49867e+00, 1.37287e+00, 4.46340e-02, 1.77394e-01
1.49867e+00, 1.80060e+00, 1.64964e+00, 3.04819e-02, 1.00956e-01
1.80060e+00, 2.16292e+00, 1.98176e+00, 1.86480e-02, 5.14686e-02
2.16292e+00, 2.59770e+00, 2.38031e+00, 1.00153e-02, 2.30353e-02
2.59770e+00, 3.11944e+00, 2.85857e+00, 4.61362e-03, 8.84279e-03
3.11944e+00, 3.74553e+00, 3.43248e+00, 1.77517e-03, 2.83535e-03
3.74553e+00, 4.49683e+00, 4.12118e+00, 5.53654e-04, 7.36925e-04
4.49683e+00, 5.39839e+00, 4.94761e+00, 1.35348e-04, 1.50126e-04
5.39839e+00, 6.48027e+00, 5.93933e+00, 2.49864e-05, 2.30954e-05
6.48027e+00, 7.77852e+00, 7.12940e+00, 3.34385e-06, 2.57566e-06
7.77852e+00, 9.33643e+00, 8.55747e+00, 3.10391e-07, 1.99237e-07
9.33643e+00, 1.12059e+01, 1.02712e+01, 1.90761e-08, 1.02040e-08
1.12059e+01, 1.34493e+01, 1.23276e+01, 7.40674e-10, 3.30160e-10
1.34493e+01, 1.61413e+01, 1.47953e+01, 1.73998e-11, 6.46338e-12
1.61413e+01, 1.93718e+01, 1.77566e+01, 2.39436e-13, 7.41182e-14
1.93718e+01, 2.32484e+01, 2.13101e+01, 1.90910e-15, 4.92472e-16
2.32484e+01, 2.79002e+01, 2.55743e+01, 8.99354e-18, 1.93332e-18
2.79002e+01, 3.34825e+01, 3.06914e+01, 2.61880e-20, 4.69129e-21
3.34825e+01, 4.01812e+01, 3.68318e+01, 4.94353e-23, 7.37983e-24
4.01812e+01, 4.82196e+01, 4.42004e+01, 6.23533e-26, 7.75690e-27
4.82196e+01, 5.78657e+01, 5.30427e+01, 5.69615e-29, 5.90512e-30
5.78657e+01, 6.94411e+01, 6.36534e+01, 4.35617e-32, 3.76332e-33
6.94411e+01, 8.33315e+01, 7.63863e+01, 2.79008e-35, 2.00864e-36
8.33315e+01, 1.00000e+02, 9.16658e+01, 3.72008e-44, 2.23180e-45
