# time = 1.000000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 2.19794e-03, 1.09897e-03, 2.19552e-03, 9.98902e-01
2.19794e-03, 4.83546e-03, 3.51670e-03, 8.43319e-03, 3.19739e+00
4.83546e-03, 8.00049e-03, 6.41798e-03, 1.00516e-02, 3.17584e+00
8.00049e-03, 1.17985e-02, 9.89951e-03, 1.19760e-02, 3.15320e+00
1.17985e-02, 1.63562e-02, 1.40774e-02, 1.42330e-02, 3.12289e+00
1.63562e-02, 2.18253e-02, 1.90908e-02, 1.68911e-02, 3.08841e+00
2.18253e-02, 2.83884e-02, 2.51069e-02, 2.00059e-02, 3.04829e+00
2.83884e-02, 3.62640e-02, 3.23262e-02, 2.36284e-02, 3.00020e+00
3.62640e-02, 4.57147e-02, 4.09893e-02, 2.77978e-02, 2.94133e+00
4.57147e-02, 5.70556e-02, 5.13851e-02, 3.26365e-02, 2.87777e+00
5.70556e-02, 7.06646e-02, 6.38601e-02, 3.80731e-02, 2.79763e+00
7.06646e-02, 8.69955e-02, 7.88301e-02, 4.41921e-02, 2.70605e+00
8.69955e-02, 1.06593e-01, 9.67940e-02, 5.09887e-02, 2.60186e+00
1.06593e-01, 1.30109e-01, 1.18351e-01, 5.83163e-02, 2.47981e+00
1.30109e-01, 1.58329e-01, 1.44219e-01, 6.60985e-02, 2.34228e+00
1.58329e-01, 1.92192e-01, 1.75261e-01, 7.40917e-02, 2.18794e+00
1.92192e-01, 2.32829e-01, 2.12511e-01, 8.18314e-02, 2.01375e+00
2.32829e-01, 2.81592e-01, 2.57211e-01, 8.89443e-02, 1.82399e+00
2.81592e-01, 3.40109e-01, 3.10851e-01, 9.47899e-02, 1.61989e+00
3.40109e-01, 4.10329e-01, 3.75219e-01, 9.87080e-02, 1.40570e+00
4.10329e-01, 4.94592e-01, 4.52460e-01, 9.97921e-02, 1.18428e+00
4.94592e-01, 5.95709e-01, 5.45150e-01, 9.75282e-02, 9.64514e-01
5.95709e-01, 7.17048e-01, 6.56379e-01, 9.14954e-02, 7.54043e-01
7.17048e-01, 8.62656e-01, 7.89852e-01, 8.17266e-02, 5.61280e-01
8.62656e-01, 1.03739e+00, 9.50021e-01, 6.88411e-02, 3.93988e-01
1.03739e+00, 1.24706e+00, 1.14222e+00, 5.40636e-02, 2.57845e-01
1.24706e+00, 1.49867e+00, 1.37287e+00, 3.90573e-02, 1.55230e-01
1.49867e+00, 1.80060e+00, 1.64964e+00, 2.55507e-02, 8.46241e-02
1.80060e+00, 2.16292e+00, 1.98176e+00, 1.48609e-02, 4.10160e-02
2.16292e+00, 2.59770e+00, 2.38031e+00, 7.52344e-03, 1.73039e-02
2.59770e+00, 3.11944e+00, 2.85857e+00, 3.23566e-03, 6.20170e-03
3.11944e+00, 3.74553e+00, 3.43248e+00, 1.14997e-03, 1.83675e-03
3.74553e+00, 4.49683e+00, 4.12118e+00, 3.27381e-04, 4.35750e-04
4.49683e+00, 5.39839e+00, 4.94761e+00, 7.21045e-05, 7.99771e-05
5.39839e+00, 6.48027e+00, 5.93933e+00, 1.18228e-05, 1.09280e-05
6.48027e+00, 7.77852e+00, 7.12940e+00, 1.38398e-06, 1.06603e-06
7.77852e+00, 9.33643e+00, 8.55747e+00, 1.10594e-07, 7.09892e-08
9.33643e+00, 1.12059e+01, 1.02712e+01, 5.75958e-09, 3.08084e-09
1.12059e+01, 1.34493e+01, 1.23276e+01, 1.86839e-10, 8.32848e-11
1.34493e+01, 1.61413e+01, 1.47953e+01, 3.63175e-12, 1.34906e-12
1.61413e+01, 1.93718e+01, 1.77566e+01, 4.13093e-14, 1.27874e-14
1.93718e+01, 2.32484e+01, 2.13101e+01, 2.75532e-16, 7.10765e-17
2.32484e+01, 2.79002e+01, 2.55743e+01, 1.11288e-18, 2.39233e-19
2.79002e+01, 3.34825e+01, 3.06914e+01, 2.85728e-21, 5.11851e-22
3.34825e+01, 4.01812e+01, 3.68318e+01, 4.85408e-24, 7.24630e-25
4.01812e+01, 4.82196e+01, 4.42004e+01, 5.57192e-27, 6.93159e-28
4.82196e+01, 5.78657e+01, 5.30427e+01, 4.65322e-30, 4.82393e-31
5.78657e+01, 6.94411e+01, 6.36534e+01, 3.25155e-33, 2.80903e-34
6.94411e+01, 8.33315e+01, 7.63863e+01, 1.90150e-36, 1.36893e-37
8.33315e+01, 1.00000e+02, 9.16658e+01, 3.72008e-44, 2.23180e-45
