# time = 1.000000000000000e+00# start, end, pivot, particles, density
0.00000e+00, 2.19794e-03, 1.09897e-03, 7.34734e-03, 3.34283e+00
2.19794e-03, 4.83546e-03, 3.51670e-03, 8.78718e-03, 3.33160e+00
4.83546e-03, 8.00049e-03, 6.41798e-03, 1.04710e-02, 3.30833e+00
8.00049e-03, 1.17985e-02, 9.89951e-03, 1.24841e-02, 3.28700e+00
1.17985e-02, 1.63562e-02, 1.40774e-02, 1.48900e-02, 3.26703e+00
1.63562e-02, 2.18253e-02, 1.90908e-02, 1.76911e-02, 3.23469e+00
2.18253e-02, 2.83884e-02, 2.51069e-02, 2.09595e-02, 3.19359e+00
2.83884e-02, 3.62640e-02, 3.23262e-02, 2.49122e-02, 3.16322e+00
3.62640e-02, 4.57147e-02, 4.09893e-02, 2.94028e-02, 3.11117e+00
4.57147e-02, 5.70556e-02, 5.13851e-02, 3.44514e-02, 3.03781e+00
5.70556e-02, 7.06646e-02, 6.38601e-02, 4.07542e-02, 2.99464e+00
7.06646e-02, 8.69955e-02, 7.88301e-02, 4.72563e-02, 2.89368e+00
8.69955e-02, 1.06593e-01, 9.67940e-02, 5.51257e-02, 2.81296e+00
1.06593e-01, 1.30109e-01, 1.18351e-01, 6.35769e-02, 2.70351e+00
1.30109e-01, 1.58329e-01, 1.44219e-01, 7.29562e-02, 2.58529e+00
1.58329e-01, 1.92192e-01, 1.75261e-01, 8.21058e-02, 2.42460e+00
1.92192e-01, 2.32829e-01, 2.12511e-01, 9.27303e-02, 2.28195e+00
2.32829e-01, 2.81592e-01, 2.57211e-01, 1.02036e-01, 2.09247e+00
2.81592e-01, 3.40109e-01, 3.10851e-01, 1.11276e-01, 1.90161e+00
3.40109e-01, 4.10329e-01, 3.75219e-01, 1.19191e-01, 1.69740e+00
4.10329e-01, 4.94592e-01, 4.52460e-01, 1.25206e-01, 1.48588e+00
4.94592e-01, 5.95709e-01, 5.45150e-01, 1.24714e-01, 1.23337e+00
5.95709e-01, 7.17048e-01, 6.56379e-01, 1.23257e-01, 1.01580e+00
7.17048e-01, 8.62656e-01, 7.89852e-01, 1.15984e-01, 7.96553e-01
8.62656e-01, 1.03739e+00, 9.50021e-01, 1.04015e-01, 5.95293e-01
1.03739e+00, 1.24706e+00, 1.14222e+00, 8.79526e-02, 4.19471e-01
1.24706e+00, 1.49867e+00, 1.37287e+00, 6.92441e-02, 2.75204e-01
1.49867e+00, 1.80060e+00, 1.64964e+00, 5.00986e-02, 1.65927e-01
1.80060e+00, 2.16292e+00, 1.98176e+00, 3.31700e-02, 9.15492e-02
2.16292e+00, 2.59770e+00, 2.38031e+00, 1.82139e-02, 4.18920e-02
2.59770e+00, 3.11944e+00, 2.85857e+00, 9.36283e-03, 1.79454e-02
3.11944e+00, 3.74553e+00, 3.43248e+00, 3.92102e-03, 6.26275e-03
3.74553e+00, 4.49683e+00, 4.12118e+00, 1.33152e-03, 1.77228e-03
4.49683e+00, 5.39839e+00, 4.94761e+00, 3.48318e-04, 3.86349e-04
5.39839e+00, 6.48027e+00, 5.93933e+00, 7.10143e-05, 6.56399e-05
6.48027e+00, 7.77852e+00, 7.12940e+00, 1.00760e-05, 7.76117e-06
7.77852e+00, 9.33643e+00, 8.55747e+00, 9.66285e-07, 6.20248e-07
9.33643e+00, 1.12059e+01, 1.02712e+01, 5.82996e-08, 3.11849e-08
1.12059e+01, 1.34493e+01, 1.23276e+01, 2.07175e-09, 9.23493e-10
1.34493e+01, 1.61413e+01, 1.47953e+01, 3.95593e-11, 1.46948e-11
1.61413e+01, 1.93718e+01, 1.77566e+01, 3.73082e-13, 1.15489e-13
1.93718e+01, 2.32484e+01, 2.13101e+01, 1.55460e-15, 4.01024e-16
2.32484e+01, 2.79002e+01, 2.55743e+01, 2.57056e-18, 5.52587e-19
2.79002e+01, 3.34825e+01, 3.06914e+01, 1.47287e-21, 2.63849e-22
3.34825e+01, 4.01812e+01, 3.68318e+01, 2.63758e-25, 3.93746e-26
4.01812e+01, 4.82196e+01, 4.42004e+01, 1.27600e-29, 1.58738e-30
4.82196e+01, 5.78657e+01, 5.30427e+01, 1.43780e-34, 1.49055e-35
5.78657e+01, 6.94411e+01, 6.36534e+01, 3.11049e-40, 2.68717e-41
6.94411e+01, 8.33315e+01, 7.63863e+01, 1.03486e-46, 7.45021e-48
8.33315e+01, 1.00000e+02, 9.16658e+01, 3.80543e-54, 2.28301e-55
