# time, 0, 1
0.00000e+00, 1.00000e+00, 3.50000e-01
1.00000e-02, 1.01000e+00, 3.60900e-01
2.00000e-02, 1.01750e+00, 3.71675e-01
3.00000e-02, 1.02250e+00, 3.82300e-01
4.00000e-02, 1.02516e+00, 3.92764e-01
5.00000e-02, 1.02961e+00, 4.03493e-01
6.00000e-02, 1.03375e+00, 4.14245e-01
7.00000e-02, 1.03577e+00, 4.24805e-01
8.00000e-02, 1.04019e+00, 4.35731e-01
9.00000e-02, 1.04328e+00, 4.46535e-01
1.00000e-01, 1.04563e+00, 4.57296e-01
1.10000e-01, 1.04966e+00, 4.68357e-01
1.20000e-01, 1.05172e+00, 4.79162e-01
1.30000e-01, 1.05618e+00, 4.90829e-01
1.40000e-01, 1.05903e+00, 5.01876e-01
1.50000e-01, 1.06209e+00, 5.13430e-01
1.60000e-01, 1.07648e+00, 5.31525e-01
1.70000e-01, 1.07915e+00, 5.43200e-01
1.80000e-01, 1.08852e+00, 5.58542e-01
1.90000e-01, 1.11395e+00, 5.83858e-01
2.00000e-01, 1.12534e+00, 6.00632e-01
2.10000e-01, 1.13991e+00, 6.20091e-01
2.20000e-01, 1.15843e+00, 6.42267e-01
2.30000e-01, 1.17986e+00, 6.65248e-01
2.40000e-01, 1.20215e+00, 6.90998e-01
2.50000e-01, 1.22667e+00, 7.16130e-01
2.60000e-01, 1.26750e+00, 7.51698e-01
2.70000e-01, 1.30272e+00, 7.85360e-01
2.80000e-01, 1.30863e+00, 8.01188e-01
2.90000e-01, 1.35459e+00, 8.42428e-01
3.00000e-01, 1.39906e+00, 8.83080e-01
3.10000e-01, 1.43243e+00, 9.12731e-01
3.20000e-01, 1.49015e+00, 9.59984e-01
3.30000e-01, 1.55426e+00, 1.01188e+00
3.40000e-01, 1.58804e+00, 1.04727e+00
3.50000e-01, 1.64769e+00, 1.09665e+00
3.60000e-01, 1.74082e+00, 1.16181e+00
3.70000e-01, 1.83169e+00, 1.22898e+00
3.80000e-01, 1.89007e+00, 1.27973e+00
3.90000e-01, 1.95428e+00, 1.33667e+00
4.00000e-01, 2.03545e+00, 1.40622e+00
4.10000e-01, 2.10788e+00, 1.46830e+00
4.20000e-01, 2.19916e+00, 1.54208e+00
4.30000e-01, 2.30067e+00, 1.62122e+00
4.40000e-01, 2.39892e+00, 1.70348e+00
4.50000e-01, 2.47648e+00, 1.77746e+00
4.60000e-01, 2.54033e+00, 1.83910e+00
4.70000e-01, 2.70260e+00, 1.96567e+00
4.80000e-01, 2.79780e+00, 2.05105e+00
4.90000e-01, 2.85610e+00, 2.11086e+00
5.00000e-01, 3.03169e+00, 2.25527e+00
5.10000e-01, 3.14315e+00, 2.35384e+00
5.20000e-01, 3.22632e+00, 2.43895e+00
5.30000e-01, 3.38636e+00, 2.57754e+00
5.40000e-01, 3.53384e+00, 2.70112e+00
5.50000e-01, 3.64128e+00, 2.81123e+00
5.60000e-01, 3.78485e+00, 2.94449e+00
5.70000e-01, 3.94717e+00, 3.08673e+00
5.80000e-01, 4.11175e+00, 3.23592e+00
5.90000e-01, 4.24632e+00, 3.37390e+00
6.00000e-01, 4.38380e+00, 3.50640e+00
6.10000e-01, 4.60398e+00, 3.69773e+00
6.20000e-01, 4.79462e+00, 3.88042e+00
6.30000e-01, 4.89808e+00, 4.00544e+00
6.40000e-01, 5.14453e+00, 4.22232e+00
6.50000e-01, 5.37994e+00, 4.43875e+00
6.60000e-01, 5.50739e+00, 4.58715e+00
6.70000e-01, 5.72976e+00, 4.80953e+00
6.80000e-01, 6.00216e+00, 5.05093e+00
6.90000e-01, 6.20044e+00, 5.26032e+00
7.00000e-01, 6.40956e+00, 5.48605e+00
7.10000e-01, 6.68487e+00, 5.74568e+00
7.20000e-01, 6.93837e+00, 6.00339e+00
7.30000e-01, 7.18483e+00, 6.25735e+00
7.40000e-01, 7.46054e+00, 6.55156e+00
7.50000e-01, 7.73577e+00, 6.82620e+00
7.60000e-01, 8.03325e+00, 7.12142e+00
7.70000e-01, 8.35529e+00, 7.47281e+00
7.80000e-01, 8.57520e+00, 7.71866e+00
7.90000e-01, 9.01445e+00, 8.14756e+00
8.00000e-01, 9.33064e+00, 8.49954e+00
8.10000e-01, 9.53147e+00, 8.74474e+00
8.20000e-01, 1.00721e+01, 9.28023e+00
8.30000e-01, 1.04037e+01, 9.64523e+00
8.40000e-01, 1.06766e+01, 9.97088e+00
8.50000e-01, 1.12220e+01, 1.05369e+01
8.60000e-01, 1.15834e+01, 1.09338e+01
8.70000e-01, 1.19645e+01, 1.13764e+01
8.80000e-01, 1.24904e+01, 1.19421e+01
8.90000e-01, 1.28705e+01, 1.23716e+01
9.00000e-01, 1.33457e+01, 1.29181e+01
9.10000e-01, 1.39052e+01, 1.35327e+01
9.20000e-01, 1.43355e+01, 1.40353e+01
9.30000e-01, 1.48454e+01, 1.46288e+01
9.40000e-01, 1.54631e+01, 1.53084e+01
9.50000e-01, 1.59999e+01, 1.59429e+01
9.60000e-01, 1.65273e+01, 1.65797e+01
9.70000e-01, 1.72098e+01, 1.73338e+01
9.80000e-01, 1.78130e+01, 1.80670e+01
9.90000e-01, 1.83634e+01, 1.87432e+01
1.00000e+00, 1.91442e+01, 1.96148e+01
