# time = 4.000000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 2.41493e-04, 1.20747e-04, 2.41464e-04, 9.99879e-01
2.41493e-04, 5.31286e-04, 3.86390e-04, 1.89562e-04, 6.54132e-01
5.31286e-04, 8.79036e-04, 7.05161e-04, 2.27375e-04, 6.53844e-01
8.79036e-04, 1.29634e-03, 1.08769e-03, 2.72705e-04, 6.53498e-01
1.29634e-03, 1.79710e-03, 1.54672e-03, 3.27039e-04, 6.53084e-01
1.79710e-03, 2.39801e-03, 2.09755e-03, 3.92148e-04, 6.52587e-01
2.39801e-03, 3.11911e-03, 2.75856e-03, 4.70148e-04, 6.51992e-01
3.11911e-03, 3.98442e-03, 3.55176e-03, 5.63561e-04, 6.51278e-01
3.98442e-03, 5.02280e-03, 4.50361e-03, 6.75385e-04, 6.50423e-01
5.02280e-03, 6.26885e-03, 5.64583e-03, 8.09185e-04, 6.49398e-01
6.26885e-03, 7.76412e-03, 7.01648e-03, 9.69187e-04, 6.48171e-01
7.76412e-03, 9.55843e-03, 8.66127e-03, 1.16039e-03, 6.46703e-01
9.55843e-03, 1.17116e-02, 1.06350e-02, 1.38868e-03, 6.44945e-01
1.17116e-02, 1.42954e-02, 1.30035e-02, 1.66099e-03, 6.42844e-01
1.42954e-02, 1.73960e-02, 1.58457e-02, 1.98540e-03, 6.40333e-01
1.73960e-02, 2.11167e-02, 1.92564e-02, 2.37133e-03, 6.37336e-01
2.11167e-02, 2.55815e-02, 2.33491e-02, 2.82964e-03, 6.33761e-01
2.55815e-02, 3.09393e-02, 2.82604e-02, 3.37275e-03, 6.29503e-01
3.09393e-02, 3.73687e-02, 3.41540e-02, 4.01474e-03, 6.24438e-01
3.73687e-02, 4.50839e-02, 4.12263e-02, 4.77129e-03, 6.18424e-01
4.50839e-02, 5.43422e-02, 4.97131e-02, 5.65957e-03, 6.11298e-01
5.43422e-02, 6.54521e-02, 5.98972e-02, 6.69792e-03, 6.02877e-01
6.54521e-02, 7.87841e-02, 7.21181e-02, 7.90521e-03, 5.92953e-01
7.87841e-02, 9.47824e-02, 8.67832e-02, 9.29985e-03, 5.81302e-01
9.47824e-02, 1.13980e-01, 1.04381e-01, 1.08983e-02, 5.67682e-01
1.13980e-01, 1.37018e-01, 1.25499e-01, 1.27131e-02, 5.51840e-01
1.37018e-01, 1.64663e-01, 1.50840e-01, 1.47495e-02, 5.33529e-01
1.64663e-01, 1.97837e-01, 1.81250e-01, 1.70023e-02, 5.12516e-01
1.97837e-01, 2.37646e-01, 2.17742e-01, 1.94511e-02, 4.88611e-01
2.37646e-01, 2.85417e-01, 2.61531e-01, 2.20555e-02, 4.61695e-01
2.85417e-01, 3.42742e-01, 3.14079e-01, 2.47502e-02, 4.31753e-01
3.42742e-01, 4.11531e-01, 3.77136e-01, 2.74416e-02, 3.98920e-01
4.11531e-01, 4.94079e-01, 4.52805e-01, 3.00074e-02, 3.63516e-01
4.94079e-01, 5.93136e-01, 5.43608e-01, 3.23004e-02, 3.26078e-01
5.93136e-01, 7.12005e-01, 6.52571e-01, 3.41597e-02, 2.87373e-01
7.12005e-01, 8.54648e-01, 7.83326e-01, 3.54293e-02, 2.48378e-01
8.54648e-01, 1.02582e+00, 9.40233e-01, 3.59825e-02, 2.10214e-01
1.02582e+00, 1.23122e+00, 1.12852e+00, 3.57479e-02, 1.74036e-01
1.23122e+00, 1.47771e+00, 1.35447e+00, 3.47281e-02, 1.40893e-01
1.47771e+00, 1.77349e+00, 1.62560e+00, 3.30022e-02, 1.11576e-01
1.77349e+00, 2.12843e+00, 1.95096e+00, 3.07065e-02, 8.65118e-02
2.12843e+00, 2.55436e+00, 2.34140e+00, 2.79984e-02, 6.57350e-02
2.55436e+00, 3.06548e+00, 2.80992e+00, 2.50191e-02, 4.89501e-02
3.06548e+00, 3.67881e+00, 3.37214e+00, 2.18738e-02, 3.56636e-02
3.67881e+00, 4.41482e+00, 4.04681e+00, 1.86380e-02, 2.53233e-02
4.41482e+00, 5.29802e+00, 4.85642e+00, 1.53807e-02, 1.74147e-02
5.29802e+00, 6.35787e+00, 5.82794e+00, 1.21864e-02, 1.14983e-02
6.35787e+00, 7.62968e+00, 6.99378e+00, 9.16484e-03, 7.20611e-03
7.62968e+00, 9.15586e+00, 8.39277e+00, 6.44557e-03, 4.22334e-03
9.15586e+00, 1.09873e+01, 1.00716e+01, 4.15845e-03, 2.27062e-03
1.09873e+01, 1.31850e+01, 1.20861e+01, 2.40099e-03, 1.09250e-03
1.31850e+01, 1.58222e+01, 1.45036e+01, 1.20202e-03, 4.55788e-04
1.58222e+01, 1.89869e+01, 1.74045e+01, 5.01308e-04, 1.58407e-04
1.89869e+01, 2.27845e+01, 2.08857e+01, 1.65664e-04, 4.36230e-05
2.27845e+01, 2.73417e+01, 2.50631e+01, 4.07951e-05, 8.95191e-06
2.73417e+01, 3.28102e+01, 3.00759e+01, 6.95454e-06, 1.27173e-06
3.28102e+01, 3.93725e+01, 3.60914e+01, 7.52684e-07, 1.14698e-07
