# time = 9.300000000000000e-01# start, end, pivot, particles, density
0.00000e+00, 2.41493e-04, 1.20747e-04, 9.43251e-05, 3.90591e-01
2.41493e-04, 5.31286e-04, 3.86390e-04, 1.13142e-04, 3.90423e-01
5.31286e-04, 8.79036e-04, 7.05161e-04, 1.35700e-04, 3.90223e-01
8.79036e-04, 1.29634e-03, 1.08769e-03, 1.62740e-04, 3.89982e-01
1.29634e-03, 1.79710e-03, 1.54672e-03, 1.95144e-04, 3.89694e-01
1.79710e-03, 2.39801e-03, 2.09755e-03, 2.33964e-04, 3.89348e-01
2.39801e-03, 3.11911e-03, 2.75856e-03, 2.80459e-04, 3.88934e-01
3.11911e-03, 3.98442e-03, 3.55176e-03, 3.36121e-04, 3.88438e-01
3.98442e-03, 5.02280e-03, 4.50361e-03, 4.02727e-04, 3.87843e-01
5.02280e-03, 6.26885e-03, 5.64583e-03, 4.82385e-04, 3.87131e-01
6.26885e-03, 7.76412e-03, 7.01648e-03, 5.77589e-04, 3.86279e-01
7.76412e-03, 9.55843e-03, 8.66127e-03, 6.91274e-04, 3.85258e-01
9.55843e-03, 1.17116e-02, 1.06350e-02, 8.26906e-04, 3.84039e-01
1.17116e-02, 1.42954e-02, 1.30035e-02, 9.88519e-04, 3.82581e-01
1.42954e-02, 1.73960e-02, 1.58457e-02, 1.18083e-03, 3.80842e-01
1.73960e-02, 2.11167e-02, 1.92564e-02, 1.40927e-03, 3.78766e-01
2.11167e-02, 2.55815e-02, 2.33491e-02, 1.68011e-03, 3.76299e-01
2.55815e-02, 3.09393e-02, 2.82604e-02, 2.00037e-03, 3.73356e-01
3.09393e-02, 3.73687e-02, 3.41540e-02, 2.37803e-03, 3.69871e-01
3.73687e-02, 4.50839e-02, 4.12263e-02, 2.82174e-03, 3.65737e-01
4.50839e-02, 5.43422e-02, 4.97131e-02, 3.34087e-03, 3.60853e-01
5.43422e-02, 6.54521e-02, 5.98972e-02, 3.94480e-03, 3.55070e-01
6.54521e-02, 7.87841e-02, 7.21181e-02, 4.64416e-03, 3.48349e-01
7.87841e-02, 9.47824e-02, 8.67832e-02, 5.44645e-03, 3.40439e-01
9.47824e-02, 1.13980e-01, 1.04381e-01, 6.35943e-03, 3.31255e-01
1.13980e-01, 1.37018e-01, 1.25499e-01, 7.38679e-03, 3.20641e-01
1.37018e-01, 1.64663e-01, 1.50840e-01, 8.52747e-03, 3.08463e-01
1.64663e-01, 1.97837e-01, 1.81250e-01, 9.77339e-03, 2.94609e-01
